Time,Discharge(m^3 s^-1),Observed(m^3 s^-1),Precip(mm h^-1),PET(mm h^-1),SM(%),Fast Flow(mm*1000),Slow Flow(mm*1000)
2022-07-27 15:48,5.53,nan,0.04,0.44,35.66,0.0000,0.0016
2022-07-27 15:50,5.52,nan,0.03,0.44,35.65,0.0000,0.0010
2022-07-27 15:52,5.50,nan,0.00,0.44,35.65,0.0000,0.0000
2022-07-27 15:54,5.48,nan,0.00,0.44,35.64,0.0000,0.0000
2022-07-27 15:56,5.47,nan,0.00,0.44,35.64,0.0000,0.0000
2022-07-27 15:58,5.45,nan,0.00,0.44,35.64,0.0000,0.0000
2022-07-27 16:00,5.44,1.54,0.00,0.44,35.63,0.0000,0.0000
2022-07-27 16:02,5.42,nan,0.00,0.44,35.63,0.0000,0.0000
2022-07-27 16:04,5.41,nan,0.00,0.44,35.63,0.0000,0.0000
2022-07-27 16:06,5.39,nan,0.00,0.44,35.62,0.0000,0.0000
2022-07-27 16:08,5.38,nan,0.00,0.44,35.62,0.0000,0.0000
2022-07-27 16:10,5.36,nan,0.00,0.44,35.62,0.0000,0.0000
2022-07-27 16:12,5.35,nan,0.00,0.44,35.61,0.0000,0.0000
2022-07-27 16:14,5.34,nan,0.00,0.44,35.61,0.0000,0.0000
2022-07-27 16:16,5.32,nan,0.00,0.44,35.60,0.0000,0.0000
2022-07-27 16:18,5.31,nan,0.00,0.44,35.60,0.0000,0.0000
2022-07-27 16:20,5.29,nan,0.00,0.44,35.60,0.0000,0.0000
2022-07-27 16:22,5.28,nan,0.00,0.44,35.59,0.0000,0.0000
2022-07-27 16:24,5.27,nan,0.00,0.44,35.59,0.0000,0.0000
2022-07-27 16:26,5.25,nan,0.00,0.44,35.59,0.0000,0.0000
2022-07-27 16:28,5.24,nan,0.00,0.44,35.58,0.0000,0.0000
2022-07-27 16:30,5.23,1.49,0.00,0.44,35.58,0.0000,0.0000
2022-07-27 16:32,5.21,nan,0.00,0.44,35.57,0.0000,0.0000
2022-07-27 16:34,5.20,nan,0.00,0.44,35.57,0.0000,0.0000
2022-07-27 16:36,5.19,nan,0.00,0.44,35.57,0.0000,0.0000
2022-07-27 16:38,5.18,nan,0.00,0.44,35.56,0.0000,0.0000
2022-07-27 16:40,5.16,nan,0.00,0.44,35.56,0.0000,0.0000
2022-07-27 16:42,5.15,nan,0.00,0.44,35.56,0.0000,0.0000
2022-07-27 16:44,5.14,nan,0.00,0.44,35.55,0.0000,0.0000
2022-07-27 16:46,5.13,nan,0.00,0.44,35.55,0.0000,0.0000
2022-07-27 16:48,5.11,nan,0.00,0.44,35.55,0.0000,0.0000
2022-07-27 16:50,5.10,nan,0.00,0.44,35.54,0.0000,0.0000
2022-07-27 16:52,5.09,nan,0.00,0.44,35.54,0.0000,0.0000
2022-07-27 16:54,5.08,nan,0.00,0.44,35.53,0.0000,0.0000
2022-07-27 16:56,5.07,nan,0.00,0.44,35.53,0.0000,0.0000
2022-07-27 16:58,5.06,nan,0.00,0.44,35.53,0.0000,0.0000
2022-07-27 17:00,5.04,1.44,0.00,0.44,35.52,0.0000,0.0000
2022-07-27 17:02,5.03,nan,0.00,0.44,35.52,0.0000,0.0000
2022-07-27 17:04,5.02,nan,0.00,0.44,35.52,0.0000,0.0000
2022-07-27 17:06,5.01,nan,0.00,0.44,35.51,0.0000,0.0000
2022-07-27 17:08,5.00,nan,0.00,0.44,35.51,0.0000,0.0000
2022-07-27 17:10,4.99,nan,0.00,0.44,35.51,0.0000,0.0000
2022-07-27 17:12,4.98,nan,0.00,0.44,35.50,0.0000,0.0000
2022-07-27 17:14,4.97,nan,0.00,0.44,35.50,0.0000,0.0000
2022-07-27 17:16,4.96,nan,0.00,0.44,35.49,0.0000,0.0000
2022-07-27 17:18,4.94,nan,0.00,0.44,35.49,0.0000,0.0000
2022-07-27 17:20,4.93,nan,0.00,0.44,35.49,0.0000,0.0000
2022-07-27 17:22,4.92,nan,0.00,0.44,35.48,0.0000,0.0000
2022-07-27 17:24,4.91,nan,0.00,0.44,35.48,0.0000,0.0000
2022-07-27 17:26,4.90,nan,0.00,0.44,35.48,0.0000,0.0000
2022-07-27 17:28,4.89,nan,0.00,0.44,35.47,0.0000,0.0000
2022-07-27 17:30,4.88,1.38,0.00,0.44,35.47,0.0000,0.0000
2022-07-27 17:32,4.87,nan,0.00,0.44,35.47,0.0000,0.0000
2022-07-27 17:34,4.86,nan,0.00,0.44,35.46,0.0000,0.0000
2022-07-27 17:36,4.85,nan,0.00,0.44,35.46,0.0000,0.0000
2022-07-27 17:38,4.84,nan,0.00,0.44,35.45,0.0000,0.0000
2022-07-27 17:40,4.83,nan,0.00,0.44,35.45,0.0000,0.0000
2022-07-27 17:42,4.82,nan,0.00,0.44,35.45,0.0000,0.0000
2022-07-27 17:44,4.81,nan,0.00,0.44,35.44,0.0000,0.0000
2022-07-27 17:46,4.80,nan,0.00,0.44,35.44,0.0000,0.0000
2022-07-27 17:48,4.79,nan,0.00,0.44,35.44,0.0000,0.0000
2022-07-27 17:50,4.78,nan,0.00,0.44,35.43,0.0000,0.0000
2022-07-27 17:52,4.77,nan,0.00,0.44,35.43,0.0000,0.0000
2022-07-27 17:54,4.76,nan,0.00,0.44,35.42,0.0000,0.0000
2022-07-27 17:56,4.75,nan,0.07,0.44,35.42,0.0002,0.0030
2022-07-27 17:58,4.74,nan,0.26,0.44,35.42,0.0009,0.0172
2022-07-27 18:00,4.73,1.31,0.33,0.44,35.42,0.0010,0.0201
2022-07-27 18:02,4.72,nan,0.47,0.44,35.43,0.0011,0.0296
2022-07-27 18:04,4.71,nan,1.15,0.44,35.44,0.0270,0.0604
2022-07-27 18:06,4.70,nan,0.84,0.44,35.45,0.0053,0.0515
2022-07-27 18:08,4.69,nan,0.81,0.44,35.46,0.0021,0.0462
2022-07-27 18:10,4.68,nan,0.97,0.44,35.47,0.0027,0.0575
2022-07-27 18:12,4.67,nan,3.56,0.44,35.52,0.1198,0.1581
2022-07-27 18:14,4.66,nan,5.37,0.44,35.60,0.1713,0.2624
2022-07-27 18:16,4.65,nan,8.00,0.44,35.72,0.3281,0.3359
2022-07-27 18:18,4.64,nan,8.59,0.44,35.84,0.3394,0.3827
2022-07-27 18:20,4.64,nan,10.06,0.44,35.99,0.4062,0.4520
2022-07-27 18:22,4.63,nan,15.05,0.44,36.22,0.7775,0.5425
2022-07-27 18:24,4.63,nan,24.86,0.44,36.61,1.4848,0.6954
2022-07-27 18:26,4.63,nan,27.88,0.44,37.04,1.6633,0.7801
2022-07-27 18:28,4.63,nan,27.96,0.44,37.47,1.6783,0.8126
2022-07-27 18:30,4.64,1.36,34.85,0.44,38.01,2.3000,0.8288
2022-07-27 18:32,4.65,nan,32.43,0.44,38.51,2.1881,0.7857
2022-07-27 18:34,4.67,nan,32.91,0.44,39.01,2.4088,0.6910
2022-07-27 18:36,4.69,nan,31.68,0.44,39.48,2.3563,0.6927
2022-07-27 18:38,4.71,nan,23.65,0.44,39.83,1.8114,0.5602
2022-07-27 18:40,4.73,nan,12.27,0.44,40.01,0.8769,0.3659
2022-07-27 18:42,4.76,nan,6.74,0.44,40.10,0.4613,0.2226
2022-07-27 18:44,4.79,nan,2.80,0.44,40.14,0.1760,0.1104
2022-07-27 18:46,4.81,nan,2.80,0.44,40.17,0.1781,0.1111
2022-07-27 18:48,4.84,nan,0.58,0.44,40.18,0.0154,0.0377
2022-07-27 18:50,4.87,nan,0.15,0.44,40.17,0.0001,0.0081
2022-07-27 18:52,4.90,nan,0.05,0.44,40.17,0.0000,0.0004
2022-07-27 18:54,4.94,nan,0.06,0.44,40.17,0.0000,0.0005
2022-07-27 18:56,4.97,nan,0.10,0.44,40.16,0.0001,0.0047
2022-07-27 18:58,5.00,nan,0.02,0.44,40.16,0.0000,0.0001
2022-07-27 19:00,5.03,1.34,0.00,0.44,40.15,0.0000,0.0000
2022-07-27 19:02,5.06,nan,0.00,0.44,40.15,0.0000,0.0000
2022-07-27 19:04,5.10,nan,0.00,0.44,40.15,0.0000,0.0000
2022-07-27 19:06,5.13,nan,0.00,0.44,40.14,0.0000,0.0000
2022-07-27 19:08,5.16,nan,0.00,0.44,40.14,0.0000,0.0000
2022-07-27 19:10,5.20,nan,0.00,0.44,40.13,0.0000,0.0000
2022-07-27 19:12,5.23,nan,0.00,0.44,40.13,0.0000,0.0000
2022-07-27 19:14,5.26,nan,0.00,0.44,40.13,0.0000,0.0000
2022-07-27 19:16,5.30,nan,0.00,0.44,40.12,0.0000,0.0000
2022-07-27 19:18,5.33,nan,0.00,0.44,40.12,0.0000,0.0000
2022-07-27 19:20,5.37,nan,0.00,0.44,40.11,0.0000,0.0000
2022-07-27 19:22,5.40,nan,0.00,0.44,40.11,0.0000,0.0000
2022-07-27 19:24,5.44,nan,0.02,0.44,40.11,0.0000,0.0009
2022-07-27 19:26,5.48,nan,0.13,0.44,40.10,0.0003,0.0073
2022-07-27 19:28,5.52,nan,0.42,0.44,40.10,0.0015,0.0290
2022-07-27 19:30,5.56,1.34,0.13,0.44,40.10,0.0002,0.0038
2022-07-27 19:32,5.60,nan,0.13,0.44,40.10,0.0002,0.0038
2022-07-27 19:34,5.64,nan,0.10,0.44,40.10,0.0000,0.0002
2022-07-27 19:36,5.68,nan,0.00,0.44,40.09,0.0000,0.0000
2022-07-27 19:38,5.72,nan,0.00,0.44,40.09,0.0000,0.0000
2022-07-27 19:40,5.77,nan,0.00,0.44,40.08,0.0000,0.0000
2022-07-27 19:42,5.81,nan,0.00,0.44,40.08,0.0000,0.0000
2022-07-27 19:44,5.86,nan,0.00,0.44,40.07,0.0000,0.0000
2022-07-27 19:46,5.91,nan,0.00,0.44,40.07,0.0000,0.0000
2022-07-27 19:48,5.96,nan,0.00,0.44,40.07,0.0000,0.0000
2022-07-27 19:50,6.01,nan,0.00,0.44,40.06,0.0000,0.0000
2022-07-27 19:52,6.06,nan,0.00,0.44,40.06,0.0000,0.0000
2022-07-27 19:54,6.12,nan,0.00,0.44,40.05,0.0000,0.0000
2022-07-27 19:56,6.18,nan,0.00,0.44,40.05,0.0000,0.0000
2022-07-27 19:58,6.23,nan,0.00,0.44,40.05,0.0000,0.0000
2022-07-27 20:00,6.29,1.38,0.00,0.44,40.04,0.0000,0.0000
2022-07-27 20:02,6.35,nan,0.00,0.44,40.04,0.0000,0.0000
2022-07-27 20:04,6.41,nan,0.00,0.44,40.03,0.0000,0.0000
2022-07-27 20:06,6.48,nan,0.00,0.44,40.03,0.0000,0.0000
2022-07-27 20:08,6.54,nan,0.00,0.44,40.02,0.0000,0.0000
2022-07-27 20:10,6.61,nan,0.00,0.44,40.02,0.0000,0.0000
2022-07-27 20:12,6.67,nan,0.00,0.44,40.02,0.0000,0.0000
2022-07-27 20:14,6.74,nan,0.00,0.44,40.01,0.0000,0.0000
2022-07-27 20:16,6.81,nan,0.00,0.44,40.01,0.0000,0.0000
2022-07-27 20:18,6.88,nan,0.00,0.44,40.00,0.0000,0.0000
2022-07-27 20:20,6.95,nan,0.00,0.44,40.00,0.0000,0.0000
2022-07-27 20:22,7.02,nan,0.00,0.44,40.00,0.0000,0.0000
2022-07-27 20:24,7.09,nan,0.00,0.44,39.99,0.0000,0.0000
2022-07-27 20:26,7.16,nan,0.00,0.44,39.99,0.0000,0.0000
2022-07-27 20:28,7.23,nan,0.00,0.44,39.98,0.0000,0.0000
2022-07-27 20:30,7.31,1.44,0.00,0.44,39.98,0.0000,0.0000
2022-07-27 20:32,7.38,nan,0.00,0.44,39.98,0.0000,0.0000
2022-07-27 20:34,7.45,nan,0.00,0.44,39.97,0.0000,0.0000
2022-07-27 20:36,7.52,nan,0.00,0.44,39.97,0.0000,0.0000
2022-07-27 20:38,7.59,nan,0.00,0.44,39.96,0.0000,0.0000
2022-07-27 20:40,7.66,nan,0.00,0.44,39.96,0.0000,0.0000
2022-07-27 20:42,7.73,nan,0.00,0.44,39.95,0.0000,0.0000
2022-07-27 20:44,7.80,nan,0.00,0.44,39.95,0.0000,0.0000
2022-07-27 20:46,7.87,nan,0.00,0.44,39.95,0.0000,0.0000
2022-07-27 20:48,7.94,nan,0.00,0.44,39.94,0.0000,0.0000
2022-07-27 20:50,8.01,nan,0.00,0.44,39.94,0.0000,0.0000
2022-07-27 20:52,8.07,nan,0.00,0.44,39.93,0.0000,0.0000
2022-07-27 20:54,8.14,nan,0.00,0.44,39.93,0.0000,0.0000
2022-07-27 20:56,8.20,nan,0.00,0.44,39.93,0.0000,0.0000
2022-07-27 20:58,8.26,nan,0.00,0.44,39.92,0.0000,0.0000
2022-07-27 21:00,8.32,1.49,0.00,0.44,39.92,0.0000,0.0000
2022-07-27 21:02,8.38,nan,0.00,0.44,39.91,0.0000,0.0000
2022-07-27 21:04,8.43,nan,0.00,0.44,39.91,0.0000,0.0000
2022-07-27 21:06,8.49,nan,0.00,0.44,39.91,0.0000,0.0000
2022-07-27 21:08,8.54,nan,0.00,0.44,39.90,0.0000,0.0000
2022-07-27 21:10,8.59,nan,0.00,0.44,39.90,0.0000,0.0000
2022-07-27 21:12,8.64,nan,0.00,0.44,39.89,0.0000,0.0000
2022-07-27 21:14,8.69,nan,0.00,0.44,39.89,0.0000,0.0000
2022-07-27 21:16,8.74,nan,0.00,0.44,39.88,0.0000,0.0000
2022-07-27 21:18,8.78,nan,0.00,0.44,39.88,0.0000,0.0000
2022-07-27 21:20,8.82,nan,0.00,0.44,39.88,0.0000,0.0000
2022-07-27 21:22,8.86,nan,0.00,0.44,39.87,0.0000,0.0000
2022-07-27 21:24,8.90,nan,0.00,0.44,39.87,0.0000,0.0000
2022-07-27 21:26,8.94,nan,0.00,0.44,39.86,0.0000,0.0000
2022-07-27 21:28,8.97,nan,0.00,0.44,39.86,0.0000,0.0000
2022-07-27 21:30,9.00,1.49,0.00,0.44,39.86,0.0000,0.0000
2022-07-27 21:32,9.03,nan,0.00,0.44,39.85,0.0000,0.0000
2022-07-27 21:34,9.06,nan,0.00,0.44,39.85,0.0000,0.0000
2022-07-27 21:36,9.09,nan,0.00,0.44,39.84,0.0000,0.0000
2022-07-27 21:38,9.11,nan,0.00,0.44,39.84,0.0000,0.0000
2022-07-27 21:40,9.14,nan,0.00,0.44,39.84,0.0000,0.0000
2022-07-27 21:42,9.16,nan,0.00,0.44,39.83,0.0000,0.0000
2022-07-27 21:44,9.18,nan,0.00,0.44,39.83,0.0000,0.0000
2022-07-27 21:46,9.19,nan,0.00,0.44,39.82,0.0000,0.0000
2022-07-27 21:48,9.21,nan,0.00,0.44,39.82,0.0000,0.0000
2022-07-27 21:50,9.22,nan,0.00,0.44,39.82,0.0000,0.0000
2022-07-27 21:52,9.23,nan,0.00,0.44,39.81,0.0000,0.0000
2022-07-27 21:54,9.24,nan,0.00,0.44,39.81,0.0000,0.0000
2022-07-27 21:56,9.25,nan,0.00,0.44,39.80,0.0000,0.0000
2022-07-27 21:58,9.26,nan,0.00,0.44,39.80,0.0000,0.0000
2022-07-27 22:00,9.27,1.46,0.00,0.44,39.79,0.0000,0.0000
2022-07-27 22:02,9.27,nan,0.00,0.44,39.79,0.0000,0.0000
2022-07-27 22:04,9.27,nan,0.00,0.44,39.79,0.0000,0.0000
2022-07-27 22:06,9.27,nan,0.00,0.44,39.78,0.0000,0.0000
2022-07-27 22:08,9.27,nan,0.00,0.44,39.78,0.0000,0.0000
2022-07-27 22:10,9.27,nan,0.00,0.44,39.77,0.0000,0.0000
2022-07-27 22:12,9.27,nan,0.00,0.44,39.77,0.0000,0.0000
2022-07-27 22:14,9.27,nan,0.00,0.44,39.77,0.0000,0.0000
2022-07-27 22:16,9.26,nan,0.00,0.44,39.76,0.0000,0.0000
2022-07-27 22:18,9.25,nan,0.00,0.44,39.76,0.0000,0.0000
2022-07-27 22:20,9.25,nan,0.00,0.44,39.75,0.0000,0.0000
2022-07-27 22:22,9.24,nan,0.00,0.44,39.75,0.0000,0.0000
2022-07-27 22:24,9.23,nan,0.00,0.44,39.75,0.0000,0.0000
2022-07-27 22:26,9.22,nan,0.00,0.44,39.74,0.0000,0.0000
2022-07-27 22:28,9.21,nan,0.00,0.44,39.74,0.0000,0.0000
2022-07-27 22:30,9.20,1.41,0.00,0.44,39.73,0.0000,0.0000
2022-07-27 22:32,9.18,nan,0.00,0.44,39.73,0.0000,0.0000
2022-07-27 22:34,9.17,nan,0.00,0.44,39.72,0.0000,0.0000
2022-07-27 22:36,9.15,nan,0.00,0.44,39.72,0.0000,0.0000
2022-07-27 22:38,9.14,nan,0.02,0.44,39.72,0.0000,0.0005
2022-07-27 22:40,9.12,nan,0.03,0.44,39.71,0.0000,0.0003
2022-07-27 22:42,9.11,nan,0.00,0.44,39.71,0.0000,0.0000
2022-07-27 22:44,9.09,nan,0.00,0.44,39.70,0.0000,0.0000
2022-07-27 22:46,9.07,nan,0.00,0.44,39.70,0.0000,0.0000
2022-07-27 22:48,9.05,nan,0.10,0.44,39.70,0.0000,0.0063
2022-07-27 22:50,9.03,nan,0.05,0.44,39.69,0.0000,0.0004
2022-07-27 22:52,9.01,nan,0.04,0.44,39.69,0.0000,0.0002
2022-07-27 22:54,8.99,nan,0.03,0.44,39.69,0.0000,0.0000
2022-07-27 22:56,8.97,nan,0.00,0.44,39.68,0.0000,0.0000
2022-07-27 22:58,8.95,nan,0.00,0.44,39.68,0.0000,0.0000
2022-07-27 23:00,8.93,1.34,0.00,0.44,39.67,0.0000,0.0000
2022-07-27 23:02,8.91,nan,0.00,0.44,39.67,0.0000,0.0000
2022-07-27 23:04,8.89,nan,0.00,0.44,39.67,0.0000,0.0000
2022-07-27 23:06,8.86,nan,0.00,0.44,39.66,0.0000,0.0000
2022-07-27 23:08,8.84,nan,0.00,0.44,39.66,0.0000,0.0000
2022-07-27 23:10,8.82,nan,0.00,0.44,39.65,0.0000,0.0000
2022-07-27 23:12,8.79,nan,0.00,0.44,39.65,0.0000,0.0000
2022-07-27 23:14,8.77,nan,0.00,0.44,39.65,0.0000,0.0000
2022-07-27 23:16,8.75,nan,0.00,0.44,39.64,0.0000,0.0000
2022-07-27 23:18,8.72,nan,0.00,0.44,39.64,0.0000,0.0000
2022-07-27 23:20,8.70,nan,0.00,0.44,39.63,0.0000,0.0000
2022-07-27 23:22,8.67,nan,0.00,0.44,39.63,0.0000,0.0000
2022-07-27 23:24,8.65,nan,0.00,0.44,39.63,0.0000,0.0000
2022-07-27 23:26,8.62,nan,0.01,0.44,39.62,0.0000,0.0001
2022-07-27 23:28,8.60,nan,0.08,0.44,39.62,0.0001,0.0034
2022-07-27 23:30,8.57,1.29,0.21,0.44,39.62,0.0004,0.0090
