Time,Discharge(m^3 s^-1),Observed(m^3 s^-1),Precip(mm h^-1),PET(mm h^-1),SM(%),Fast Flow(mm*1000),Slow Flow(mm*1000)
2022-07-27 14:54,31.32,nan,0.02,0.52,43.73,0.0000,0.0009
2022-07-27 14:56,31.26,nan,0.01,0.52,43.73,0.0000,0.0003
2022-07-27 14:58,31.21,nan,0.01,0.52,43.72,0.0000,0.0003
2022-07-27 15:00,31.15,12.20,0.00,0.52,43.72,0.0000,0.0000
2022-07-27 15:02,31.09,nan,0.00,0.52,43.71,0.0000,0.0000
2022-07-27 15:04,31.04,nan,0.00,0.52,43.71,0.0000,0.0000
2022-07-27 15:06,30.98,nan,0.00,0.52,43.70,0.0000,0.0000
2022-07-27 15:08,30.92,nan,0.00,0.52,43.70,0.0000,0.0000
2022-07-27 15:10,30.86,nan,0.00,0.52,43.69,0.0000,0.0000
2022-07-27 15:12,30.80,nan,0.00,0.52,43.69,0.0000,0.0000
2022-07-27 15:14,30.74,nan,0.00,0.52,43.68,0.0000,0.0000
2022-07-27 15:16,30.68,nan,0.00,0.52,43.68,0.0000,0.0000
2022-07-27 15:18,30.62,nan,0.00,0.52,43.67,0.0000,0.0000
2022-07-27 15:20,30.56,nan,0.00,0.52,43.67,0.0000,0.0000
2022-07-27 15:22,30.50,nan,0.00,0.52,43.67,0.0000,0.0000
2022-07-27 15:24,30.43,nan,0.00,0.52,43.66,0.0000,0.0000
2022-07-27 15:26,30.37,nan,0.00,0.52,43.66,0.0000,0.0000
2022-07-27 15:28,30.31,nan,0.00,0.52,43.65,0.0000,0.0000
2022-07-27 15:30,30.25,15.91,0.00,0.52,43.65,0.0000,0.0000
2022-07-27 15:32,30.18,nan,0.00,0.52,43.64,0.0000,0.0000
2022-07-27 15:34,30.12,nan,0.00,0.52,43.64,0.0000,0.0000
2022-07-27 15:36,30.06,nan,0.00,0.52,43.63,0.0000,0.0000
2022-07-27 15:38,29.99,nan,0.00,0.52,43.63,0.0000,0.0000
2022-07-27 15:40,29.93,nan,0.00,0.52,43.62,0.0000,0.0000
2022-07-27 15:42,29.86,nan,0.00,0.52,43.62,0.0000,0.0000
2022-07-27 15:44,29.80,nan,0.00,0.52,43.61,0.0000,0.0000
2022-07-27 15:46,29.73,nan,0.00,0.52,43.61,0.0000,0.0000
2022-07-27 15:48,29.67,nan,0.00,0.52,43.60,0.0000,0.0000
2022-07-27 15:50,29.61,nan,0.00,0.52,43.60,0.0000,0.0000
2022-07-27 15:52,29.54,nan,0.00,0.52,43.59,0.0000,0.0000
2022-07-27 15:54,29.48,nan,0.00,0.52,43.59,0.0000,0.0000
2022-07-27 15:56,29.41,nan,0.00,0.52,43.58,0.0000,0.0000
2022-07-27 15:58,29.35,nan,0.00,0.52,43.58,0.0000,0.0000
2022-07-27 16:00,29.28,14.61,0.00,0.52,43.57,0.0000,0.0000
2022-07-27 16:02,29.21,nan,0.00,0.52,43.57,0.0000,0.0000
2022-07-27 16:04,29.15,nan,0.00,0.52,43.57,0.0000,0.0000
2022-07-27 16:06,29.08,nan,0.00,0.52,43.56,0.0000,0.0000
2022-07-27 16:08,29.02,nan,0.00,0.52,43.56,0.0000,0.0000
2022-07-27 16:10,28.95,nan,0.00,0.52,43.55,0.0000,0.0000
2022-07-27 16:12,28.89,nan,0.00,0.52,43.55,0.0000,0.0000
2022-07-27 16:14,28.82,nan,0.00,0.52,43.54,0.0000,0.0000
2022-07-27 16:16,28.76,nan,0.00,0.52,43.54,0.0000,0.0000
2022-07-27 16:18,28.69,nan,0.01,0.52,43.53,0.0000,0.0012
2022-07-27 16:20,28.63,nan,0.01,0.52,43.53,0.0000,0.0012
2022-07-27 16:22,28.56,nan,0.01,0.52,43.52,0.0000,0.0012
2022-07-27 16:24,28.50,nan,0.00,0.52,43.52,0.0000,0.0000
2022-07-27 16:26,28.43,nan,0.00,0.52,43.51,0.0000,0.0000
2022-07-27 16:28,28.36,nan,0.00,0.52,43.51,0.0000,0.0000
2022-07-27 16:30,28.30,12.83,0.00,0.52,43.50,0.0000,0.0000
2022-07-27 16:32,28.23,nan,0.05,0.52,43.50,0.0001,0.0029
2022-07-27 16:34,28.17,nan,0.09,0.52,43.50,0.0002,0.0057
2022-07-27 16:36,28.10,nan,0.04,0.52,43.49,0.0001,0.0022
2022-07-27 16:38,28.04,nan,0.02,0.52,43.49,0.0000,0.0005
2022-07-27 16:40,27.97,nan,0.08,0.52,43.48,0.0014,0.0059
2022-07-27 16:42,27.91,nan,0.08,0.52,43.48,0.0014,0.0059
2022-07-27 16:44,27.84,nan,0.08,0.52,43.48,0.0020,0.0056
2022-07-27 16:46,27.78,nan,0.06,0.52,43.47,0.0001,0.0045
2022-07-27 16:48,27.72,nan,0.14,0.52,43.47,0.0014,0.0098
2022-07-27 16:50,27.65,nan,0.35,0.52,43.47,0.0105,0.0222
2022-07-27 16:52,27.59,nan,0.28,0.52,43.47,0.0106,0.0156
2022-07-27 16:54,27.52,nan,0.74,0.52,43.47,0.0374,0.0412
2022-07-27 16:56,27.46,nan,0.65,0.52,43.47,0.0210,0.0435
2022-07-27 16:58,27.39,nan,0.44,0.52,43.47,0.0117,0.0300
2022-07-27 17:00,27.33,11.64,0.45,0.52,43.47,0.0118,0.0305
2022-07-27 17:02,27.27,nan,0.33,0.52,43.47,0.0104,0.0186
2022-07-27 17:04,27.20,nan,0.09,0.52,43.47,0.0002,0.0055
2022-07-27 17:06,27.14,nan,0.06,0.52,43.47,0.0001,0.0038
2022-07-27 17:08,27.08,nan,0.06,0.52,43.46,0.0001,0.0037
2022-07-27 17:10,27.01,nan,0.03,0.52,43.46,0.0000,0.0006
2022-07-27 17:12,26.95,nan,0.03,0.52,43.45,0.0000,0.0003
2022-07-27 17:14,26.89,nan,0.08,0.52,43.45,0.0001,0.0068
2022-07-27 17:16,26.82,nan,0.06,0.52,43.44,0.0001,0.0033
2022-07-27 17:18,26.76,nan,0.06,0.52,43.44,0.0001,0.0031
2022-07-27 17:20,26.70,nan,0.06,0.52,43.44,0.0000,0.0026
2022-07-27 17:22,26.63,nan,0.11,0.52,43.43,0.0008,0.0101
2022-07-27 17:24,26.57,nan,0.11,0.52,43.43,0.0003,0.0105
2022-07-27 17:26,26.51,nan,0.11,0.52,43.43,0.0003,0.0105
2022-07-27 17:28,26.45,nan,0.03,0.52,43.42,0.0000,0.0023
2022-07-27 17:30,26.38,11.64,0.10,0.52,43.42,0.0010,0.0089
2022-07-27 17:32,26.32,nan,0.11,0.52,43.41,0.0002,0.0093
2022-07-27 17:34,26.26,nan,0.11,0.52,43.41,0.0002,0.0093
2022-07-27 17:36,26.20,nan,0.03,0.52,43.41,0.0000,0.0016
2022-07-27 17:38,26.14,nan,0.01,0.52,43.40,0.0000,0.0000
2022-07-27 17:40,26.07,nan,0.00,0.52,43.40,0.0000,0.0000
2022-07-27 17:42,26.01,nan,0.00,0.52,43.39,0.0000,0.0000
2022-07-27 17:44,25.95,nan,0.00,0.52,43.39,0.0000,0.0000
2022-07-27 17:46,25.89,nan,0.00,0.52,43.38,0.0000,0.0000
2022-07-27 17:48,25.83,nan,0.00,0.52,43.38,0.0000,0.0000
2022-07-27 17:50,25.77,nan,0.00,0.52,43.37,0.0000,0.0000
2022-07-27 17:52,25.71,nan,0.00,0.52,43.37,0.0000,0.0000
2022-07-27 17:54,25.65,nan,0.00,0.52,43.36,0.0000,0.0000
2022-07-27 17:56,25.59,nan,0.00,0.52,43.36,0.0000,0.0000
2022-07-27 17:58,25.53,nan,0.00,0.52,43.35,0.0000,0.0000
2022-07-27 18:00,25.47,11.86,0.00,0.52,43.35,0.0000,0.0000
2022-07-27 18:02,25.41,nan,0.00,0.52,43.35,0.0000,0.0000
2022-07-27 18:04,25.35,nan,0.00,0.52,43.34,0.0000,0.0000
2022-07-27 18:06,25.29,nan,0.00,0.52,43.34,0.0000,0.0000
2022-07-27 18:08,25.23,nan,0.00,0.52,43.33,0.0000,0.0000
2022-07-27 18:10,25.17,nan,0.00,0.52,43.33,0.0000,0.0000
2022-07-27 18:12,25.11,nan,0.00,0.52,43.32,0.0000,0.0000
2022-07-27 18:14,25.05,nan,0.00,0.52,43.32,0.0000,0.0000
2022-07-27 18:16,24.99,nan,0.00,0.52,43.31,0.0000,0.0000
2022-07-27 18:18,24.93,nan,0.00,0.52,43.31,0.0000,0.0000
2022-07-27 18:20,24.87,nan,0.00,0.52,43.30,0.0000,0.0000
2022-07-27 18:22,24.81,nan,0.00,0.52,43.30,0.0000,0.0000
2022-07-27 18:24,24.76,nan,0.00,0.52,43.29,0.0000,0.0000
2022-07-27 18:26,24.70,nan,0.00,0.52,43.29,0.0000,0.0000
2022-07-27 18:28,24.64,nan,0.00,0.52,43.28,0.0000,0.0000
2022-07-27 18:30,24.58,11.33,0.00,0.52,43.28,0.0000,0.0000
2022-07-27 18:32,24.52,nan,0.00,0.52,43.27,0.0000,0.0000
2022-07-27 18:34,24.47,nan,0.00,0.52,43.27,0.0000,0.0000
2022-07-27 18:36,24.41,nan,0.00,0.52,43.27,0.0000,0.0000
2022-07-27 18:38,24.35,nan,0.01,0.52,43.26,0.0000,0.0000
2022-07-27 18:40,24.29,nan,0.01,0.52,43.26,0.0000,0.0000
2022-07-27 18:42,24.24,nan,0.00,0.52,43.25,0.0000,0.0000
2022-07-27 18:44,24.18,nan,0.00,0.52,43.25,0.0000,0.0000
2022-07-27 18:46,24.12,nan,0.00,0.52,43.24,0.0000,0.0000
2022-07-27 18:48,24.07,nan,0.00,0.52,43.24,0.0000,0.0000
2022-07-27 18:50,24.01,nan,0.00,0.52,43.23,0.0000,0.0000
2022-07-27 18:52,23.95,nan,0.00,0.52,43.23,0.0000,0.0000
2022-07-27 18:54,23.90,nan,0.00,0.52,43.22,0.0000,0.0000
2022-07-27 18:56,23.84,nan,0.00,0.52,43.22,0.0000,0.0000
2022-07-27 18:58,23.79,nan,0.01,0.52,43.21,0.0000,0.0000
2022-07-27 19:00,23.73,10.59,0.06,0.52,43.21,0.0001,0.0031
2022-07-27 19:02,23.68,nan,0.08,0.52,43.21,0.0001,0.0048
2022-07-27 19:04,23.62,nan,0.08,0.52,43.20,0.0001,0.0045
2022-07-27 19:06,23.57,nan,0.05,0.52,43.20,0.0000,0.0017
2022-07-27 19:08,23.51,nan,0.05,0.52,43.19,0.0000,0.0016
2022-07-27 19:10,23.46,nan,0.07,0.52,43.19,0.0001,0.0030
2022-07-27 19:12,23.40,nan,0.07,0.52,43.19,0.0001,0.0030
2022-07-27 19:14,23.35,nan,0.02,0.52,43.18,0.0000,0.0001
2022-07-27 19:16,23.29,nan,0.00,0.52,43.18,0.0000,0.0000
2022-07-27 19:18,23.24,nan,0.00,0.52,43.17,0.0000,0.0000
2022-07-27 19:20,23.18,nan,0.00,0.52,43.17,0.0000,0.0000
2022-07-27 19:22,23.13,nan,0.00,0.52,43.16,0.0000,0.0000
2022-07-27 19:24,23.08,nan,0.00,0.52,43.16,0.0000,0.0000
2022-07-27 19:26,23.02,nan,0.00,0.52,43.15,0.0000,0.0000
2022-07-27 19:28,22.97,nan,0.00,0.52,43.15,0.0000,0.0000
2022-07-27 19:30,22.92,9.74,0.00,0.52,43.14,0.0000,0.0000
2022-07-27 19:32,22.86,nan,0.00,0.52,43.14,0.0000,0.0000
2022-07-27 19:34,22.81,nan,0.00,0.52,43.13,0.0000,0.0000
2022-07-27 19:36,22.76,nan,0.00,0.52,43.13,0.0000,0.0000
2022-07-27 19:38,22.71,nan,0.00,0.52,43.12,0.0000,0.0000
2022-07-27 19:40,22.65,nan,0.00,0.52,43.12,0.0000,0.0000
2022-07-27 19:42,22.60,nan,0.00,0.52,43.12,0.0000,0.0000
2022-07-27 19:44,22.55,nan,0.00,0.52,43.11,0.0000,0.0000
2022-07-27 19:46,22.50,nan,0.00,0.52,43.11,0.0000,0.0000
2022-07-27 19:48,22.45,nan,0.00,0.52,43.10,0.0000,0.0000
2022-07-27 19:50,22.40,nan,0.00,0.52,43.10,0.0000,0.0000
2022-07-27 19:52,22.34,nan,0.00,0.52,43.09,0.0000,0.0000
2022-07-27 19:54,22.29,nan,0.00,0.52,43.09,0.0000,0.0000
2022-07-27 19:56,22.24,nan,0.00,0.52,43.08,0.0000,0.0000
2022-07-27 19:58,22.19,nan,0.00,0.52,43.08,0.0000,0.0000
2022-07-27 20:00,22.14,8.98,0.00,0.52,43.07,0.0000,0.0000
2022-07-27 20:02,22.09,nan,0.00,0.52,43.07,0.0000,0.0000
2022-07-27 20:04,22.04,nan,0.00,0.52,43.06,0.0000,0.0000
2022-07-27 20:06,21.99,nan,0.00,0.52,43.06,0.0000,0.0000
2022-07-27 20:08,21.94,nan,0.00,0.52,43.05,0.0000,0.0000
2022-07-27 20:10,21.89,nan,0.00,0.52,43.05,0.0000,0.0000
2022-07-27 20:12,21.84,nan,0.00,0.52,43.04,0.0000,0.0000
2022-07-27 20:14,21.79,nan,0.00,0.52,43.04,0.0000,0.0000
2022-07-27 20:16,21.74,nan,0.00,0.52,43.04,0.0000,0.0000
2022-07-27 20:18,21.69,nan,0.00,0.52,43.03,0.0000,0.0000
2022-07-27 20:20,21.64,nan,0.00,0.52,43.03,0.0000,0.0000
2022-07-27 20:22,21.59,nan,0.00,0.52,43.02,0.0000,0.0000
2022-07-27 20:24,21.55,nan,0.00,0.52,43.02,0.0000,0.0000
2022-07-27 20:26,21.50,nan,0.00,0.52,43.01,0.0000,0.0000
2022-07-27 20:28,21.45,nan,0.00,0.52,43.01,0.0000,0.0000
2022-07-27 20:30,21.40,8.33,0.00,0.52,43.00,0.0000,0.0000
2022-07-27 20:32,21.35,nan,0.00,0.52,43.00,0.0000,0.0000
2022-07-27 20:34,21.31,nan,0.00,0.52,42.99,0.0000,0.0000
2022-07-27 20:36,21.26,nan,0.00,0.52,42.99,0.0000,0.0000
2022-07-27 20:38,21.21,nan,0.00,0.52,42.98,0.0000,0.0000
2022-07-27 20:40,21.16,nan,0.00,0.52,42.98,0.0000,0.0000
2022-07-27 20:42,21.12,nan,0.00,0.52,42.97,0.0000,0.0000
2022-07-27 20:44,21.07,nan,0.00,0.52,42.97,0.0000,0.0000
2022-07-27 20:46,21.02,nan,0.00,0.52,42.97,0.0000,0.0000
2022-07-27 20:48,20.97,nan,0.00,0.52,42.96,0.0000,0.0000
2022-07-27 20:50,20.93,nan,0.00,0.52,42.96,0.0000,0.0000
2022-07-27 20:52,20.88,nan,0.00,0.52,42.95,0.0000,0.0000
2022-07-27 20:54,20.83,nan,0.00,0.52,42.95,0.0000,0.0000
2022-07-27 20:56,20.79,nan,0.00,0.52,42.94,0.0000,0.0000
2022-07-27 20:58,20.74,nan,0.00,0.52,42.94,0.0000,0.0000
2022-07-27 21:00,20.70,7.70,0.00,0.52,42.93,0.0000,0.0000
2022-07-27 21:02,20.65,nan,0.00,0.52,42.93,0.0000,0.0000
2022-07-27 21:04,20.60,nan,0.00,0.52,42.92,0.0000,0.0000
2022-07-27 21:06,20.56,nan,0.00,0.52,42.92,0.0000,0.0000
2022-07-27 21:08,20.51,nan,0.00,0.52,42.91,0.0000,0.0000
2022-07-27 21:10,20.47,nan,0.00,0.52,42.91,0.0000,0.0000
2022-07-27 21:12,20.42,nan,0.00,0.52,42.90,0.0000,0.0000
2022-07-27 21:14,20.38,nan,0.00,0.52,42.90,0.0000,0.0000
2022-07-27 21:16,20.33,nan,0.00,0.52,42.90,0.0000,0.0000
2022-07-27 21:18,20.29,nan,0.00,0.52,42.89,0.0000,0.0000
2022-07-27 21:20,20.24,nan,0.00,0.52,42.89,0.0000,0.0000
2022-07-27 21:22,20.20,nan,0.00,0.52,42.88,0.0000,0.0000
2022-07-27 21:24,20.15,nan,0.00,0.52,42.88,0.0000,0.0000
2022-07-27 21:26,20.11,nan,0.00,0.52,42.87,0.0000,0.0000
2022-07-27 21:28,20.07,nan,0.00,0.52,42.87,0.0000,0.0000
2022-07-27 21:30,20.02,7.16,0.00,0.52,42.86,0.0000,0.0000
2022-07-27 21:32,19.98,nan,0.00,0.52,42.86,0.0000,0.0000
2022-07-27 21:34,19.93,nan,0.00,0.52,42.85,0.0000,0.0000
2022-07-27 21:36,19.89,nan,0.00,0.52,42.85,0.0000,0.0000
2022-07-27 21:38,19.85,nan,0.01,0.52,42.84,0.0000,0.0004
2022-07-27 21:40,19.80,nan,0.19,0.52,42.84,0.0055,0.0124
2022-07-27 21:42,19.76,nan,0.59,0.52,42.84,0.0190,0.0397
2022-07-27 21:44,19.71,nan,0.74,0.52,42.85,0.0184,0.0530
2022-07-27 21:46,19.67,nan,0.83,0.52,42.85,0.0196,0.0603
2022-07-27 21:48,19.63,nan,1.05,0.52,42.86,0.0251,0.0744
2022-07-27 21:50,19.58,nan,1.11,0.52,42.87,0.0244,0.0773
2022-07-27 21:52,19.54,nan,1.02,0.52,42.88,0.0240,0.0647
2022-07-27 21:54,19.50,nan,1.10,0.52,42.89,0.0327,0.0644
2022-07-27 21:56,19.46,nan,0.97,0.52,42.89,0.0185,0.0623
2022-07-27 21:58,19.41,nan,0.94,0.52,42.90,0.0117,0.0653
2022-07-27 22:00,19.37,6.77,1.22,0.52,42.91,0.0319,0.0714
2022-07-27 22:02,19.33,nan,1.28,0.52,42.92,0.0339,0.0770
2022-07-27 22:04,19.29,nan,1.77,0.52,42.94,0.0673,0.0879
2022-07-27 22:06,19.24,nan,2.42,0.52,42.96,0.0999,0.1196
2022-07-27 22:08,19.20,nan,5.04,0.52,43.02,0.3123,0.1762
2022-07-27 22:10,19.16,nan,5.12,0.52,43.08,0.3235,0.1790
2022-07-27 22:12,19.12,nan,9.35,0.52,43.20,0.7140,0.2441
2022-07-27 22:14,19.08,nan,14.33,0.52,43.38,1.1627,0.2855
2022-07-27 22:16,19.04,nan,16.61,0.52,43.58,1.3867,0.3265
2022-07-27 22:18,19.02,nan,16.59,0.52,43.79,1.4042,0.3291
2022-07-27 22:20,19.00,nan,16.06,0.52,43.99,1.3630,0.3066
2022-07-27 22:22,18.99,nan,14.95,0.52,44.18,1.2470,0.3102
2022-07-27 22:24,18.99,nan,14.29,0.52,44.35,1.2017,0.2833
2022-07-27 22:26,18.99,nan,14.32,0.52,44.53,1.2198,0.2871
2022-07-27 22:28,18.99,nan,12.02,0.52,44.68,0.9957,0.2569
2022-07-27 22:30,18.99,6.88,13.75,0.52,44.85,1.1621,0.2657
2022-07-27 22:32,19.00,nan,16.51,0.52,45.05,1.4828,0.2780
2022-07-27 22:34,19.01,nan,16.50,0.52,45.25,1.5094,0.2802
2022-07-27 22:36,19.01,nan,18.82,0.52,45.48,1.7393,0.2957
2022-07-27 22:38,19.02,nan,17.50,0.52,45.69,1.6548,0.2547
2022-07-27 22:40,19.04,nan,15.95,0.52,45.89,1.4479,0.2869
2022-07-27 22:42,19.05,nan,15.96,0.52,46.08,1.4716,0.2905
2022-07-27 22:44,19.07,nan,13.82,0.52,46.24,1.2244,0.3076
2022-07-27 22:46,19.08,nan,12.29,0.52,46.38,1.0752,0.3041
2022-07-27 22:48,19.10,nan,12.28,0.52,46.53,1.0860,0.3053
2022-07-27 22:50,19.13,nan,13.33,0.52,46.68,1.2455,0.3090
2022-07-27 22:52,19.15,nan,12.71,0.52,46.82,1.1799,0.3155
2022-07-27 22:54,19.18,nan,16.99,0.52,47.02,1.6456,0.3525
2022-07-27 22:56,19.22,nan,17.07,0.52,47.21,1.6646,0.3628
2022-07-27 22:58,19.26,nan,18.91,0.52,47.42,1.8286,0.4230
2022-07-27 23:00,19.30,6.82,18.53,0.52,47.64,1.7627,0.4183
2022-07-27 23:02,19.36,nan,17.81,0.52,47.84,1.6865,0.4036
2022-07-27 23:04,19.42,nan,17.81,0.52,48.04,1.7067,0.4072
2022-07-27 23:06,19.49,nan,16.49,0.52,48.23,1.5497,0.4054
2022-07-27 23:08,19.56,nan,11.98,0.52,48.36,1.0848,0.3309
2022-07-27 23:10,19.65,nan,9.30,0.52,48.47,0.8072,0.2711
2022-07-27 23:12,19.74,nan,9.35,0.52,48.57,0.8235,0.2692
2022-07-27 23:14,19.84,nan,8.97,0.52,48.67,0.7664,0.2674
2022-07-27 23:16,19.96,nan,9.77,0.52,48.78,0.8759,0.2367
2022-07-27 23:18,20.08,nan,9.51,0.52,48.89,0.8779,0.2204
2022-07-27 23:20,20.21,nan,9.51,0.52,49.00,0.8868,0.2222
2022-07-27 23:22,20.35,nan,12.09,0.52,49.13,1.1865,0.2490
2022-07-27 23:24,20.51,nan,10.45,0.52,49.25,1.0373,0.2086
2022-07-27 23:26,20.67,nan,6.38,0.52,49.32,0.5916,0.1590
2022-07-27 23:28,20.84,nan,6.12,0.52,49.39,0.5692,0.1575
2022-07-27 23:30,21.03,7.42,3.32,0.52,49.42,0.2407,0.1345
