Time,Discharge(m^3 s^-1),Observed(m^3 s^-1),Precip(mm h^-1),PET(mm h^-1),SM(%),Fast Flow(mm*1000),Slow Flow(mm*1000)
2022-07-27 13:24,166.08,nan,4.92,0.44,43.48,0.1691,0.2671
2022-07-27 13:26,166.69,nan,5.18,0.44,43.57,0.1961,0.2687
2022-07-27 13:28,167.23,nan,4.95,0.44,43.65,0.1697,0.2753
2022-07-27 13:30,167.72,29.45,5.84,0.44,43.75,0.2099,0.3243
2022-07-27 13:32,168.15,nan,6.69,0.44,43.87,0.2658,0.3579
2022-07-27 13:34,168.53,nan,6.18,0.44,43.98,0.2931,0.2898
2022-07-27 13:36,168.85,nan,6.16,0.44,44.08,0.2972,0.2907
2022-07-27 13:38,169.12,nan,4.90,0.44,44.16,0.1713,0.2810
2022-07-27 13:40,169.35,nan,4.76,0.44,44.24,0.1629,0.2767
2022-07-27 13:42,169.52,nan,4.32,0.44,44.32,0.1379,0.2548
2022-07-27 13:44,169.65,nan,4.37,0.44,44.39,0.1486,0.2475
2022-07-27 13:46,169.75,nan,3.58,0.44,44.45,0.1023,0.2082
2022-07-27 13:48,169.80,nan,3.71,0.44,44.51,0.1243,0.1994
2022-07-27 13:50,169.81,nan,3.56,0.44,44.56,0.1215,0.1847
2022-07-27 13:52,169.79,nan,3.77,0.44,44.63,0.1464,0.1756
2022-07-27 13:54,169.74,nan,3.50,0.44,44.68,0.1271,0.1750
2022-07-27 13:56,169.66,nan,3.36,0.44,44.73,0.1215,0.1677
2022-07-27 13:58,169.55,nan,3.43,0.44,44.79,0.1411,0.1604
2022-07-27 14:00,169.41,37.66,3.20,0.44,44.84,0.1346,0.1531
2022-07-27 14:02,169.25,nan,2.13,0.44,44.87,0.0627,0.1276
2022-07-27 14:04,169.07,nan,2.12,0.44,44.90,0.0632,0.1280
2022-07-27 14:06,168.87,nan,1.12,0.44,44.91,0.0111,0.0813
2022-07-27 14:08,168.65,nan,0.96,0.44,44.93,0.0031,0.0725
2022-07-27 14:10,168.42,nan,0.96,0.44,44.94,0.0118,0.0665
2022-07-27 14:12,168.17,nan,0.95,0.44,44.95,0.0112,0.0660
2022-07-27 14:14,167.92,nan,0.94,0.44,44.96,0.0118,0.0661
2022-07-27 14:16,167.65,nan,0.76,0.44,44.96,0.0058,0.0535
2022-07-27 14:18,167.37,nan,0.59,0.44,44.97,0.0018,0.0435
2022-07-27 14:20,167.08,nan,0.55,0.44,44.97,0.0033,0.0368
2022-07-27 14:22,166.78,nan,0.51,0.44,44.98,0.0050,0.0331
2022-07-27 14:24,166.48,nan,0.41,0.44,44.98,0.0044,0.0257
2022-07-27 14:26,166.18,nan,0.29,0.44,44.98,0.0017,0.0205
2022-07-27 14:28,165.87,nan,0.26,0.44,44.97,0.0016,0.0193
2022-07-27 14:30,165.56,41.91,0.13,0.44,44.97,0.0009,0.0102
2022-07-27 14:32,165.25,nan,0.11,0.44,44.97,0.0008,0.0081
2022-07-27 14:34,164.94,nan,0.05,0.44,44.96,0.0001,0.0039
2022-07-27 14:36,164.63,nan,0.05,0.44,44.96,0.0001,0.0039
2022-07-27 14:38,164.32,nan,0.05,0.44,44.95,0.0001,0.0039
2022-07-27 14:40,164.02,nan,0.00,0.44,44.95,0.0000,0.0000
2022-07-27 14:42,163.71,nan,0.00,0.44,44.94,0.0000,0.0000
2022-07-27 14:44,163.41,nan,0.00,0.44,44.94,0.0000,0.0000
2022-07-27 14:46,163.11,nan,0.00,0.44,44.93,0.0000,0.0000
2022-07-27 14:48,162.82,nan,0.00,0.44,44.93,0.0000,0.0000
2022-07-27 14:50,162.52,nan,0.00,0.44,44.92,0.0000,0.0000
2022-07-27 14:52,162.24,nan,0.00,0.44,44.91,0.0000,0.0000
2022-07-27 14:54,161.96,nan,0.00,0.44,44.91,0.0000,0.0000
2022-07-27 14:56,161.68,nan,0.00,0.44,44.90,0.0000,0.0000
2022-07-27 14:58,161.40,nan,0.00,0.44,44.90,0.0000,0.0000
2022-07-27 15:00,161.14,42.76,0.00,0.44,44.89,0.0000,0.0000
2022-07-27 15:02,160.87,nan,0.00,0.44,44.89,0.0000,0.0000
2022-07-27 15:04,160.61,nan,0.00,0.44,44.88,0.0000,0.0000
2022-07-27 15:06,160.36,nan,0.00,0.44,44.88,0.0000,0.0000
2022-07-27 15:08,160.11,nan,0.00,0.44,44.87,0.0000,0.0000
2022-07-27 15:10,159.86,nan,0.00,0.44,44.86,0.0000,0.0000
2022-07-27 15:12,159.62,nan,0.00,0.44,44.86,0.0000,0.0000
2022-07-27 15:14,159.38,nan,0.00,0.44,44.85,0.0000,0.0000
2022-07-27 15:16,159.14,nan,0.00,0.44,44.85,0.0000,0.0000
2022-07-27 15:18,158.91,nan,0.00,0.44,44.84,0.0000,0.0000
2022-07-27 15:20,158.68,nan,0.00,0.44,44.84,0.0000,0.0000
2022-07-27 15:22,158.46,nan,0.00,0.44,44.83,0.0000,0.0000
2022-07-27 15:24,158.24,nan,0.00,0.44,44.83,0.0000,0.0000
2022-07-27 15:26,158.02,nan,0.00,0.44,44.82,0.0000,0.0000
2022-07-27 15:28,157.81,nan,0.00,0.44,44.81,0.0000,0.0000
2022-07-27 15:30,157.59,41.91,0.00,0.44,44.81,0.0000,0.0000
2022-07-27 15:32,157.38,nan,0.00,0.44,44.80,0.0000,0.0000
2022-07-27 15:34,157.18,nan,0.00,0.44,44.80,0.0000,0.0000
2022-07-27 15:36,156.97,nan,0.00,0.44,44.79,0.0000,0.0000
2022-07-27 15:38,156.77,nan,0.00,0.44,44.79,0.0000,0.0000
2022-07-27 15:40,156.57,nan,0.00,0.44,44.78,0.0000,0.0000
2022-07-27 15:42,156.38,nan,0.00,0.44,44.78,0.0000,0.0000
2022-07-27 15:44,156.18,nan,0.00,0.44,44.77,0.0000,0.0000
2022-07-27 15:46,155.99,nan,0.00,0.44,44.76,0.0000,0.0000
2022-07-27 15:48,155.80,nan,0.00,0.44,44.76,0.0000,0.0000
2022-07-27 15:50,155.62,nan,0.00,0.44,44.75,0.0000,0.0000
2022-07-27 15:52,155.44,nan,0.00,0.44,44.75,0.0000,0.0000
2022-07-27 15:54,155.26,nan,0.00,0.44,44.74,0.0000,0.0000
2022-07-27 15:56,155.08,nan,0.00,0.44,44.74,0.0000,0.0000
2022-07-27 15:58,154.90,nan,0.00,0.44,44.73,0.0000,0.0000
2022-07-27 16:00,154.73,39.93,0.00,0.44,44.73,0.0000,0.0000
2022-07-27 16:02,154.57,nan,0.00,0.44,44.72,0.0000,0.0000
2022-07-27 16:04,154.40,nan,0.00,0.44,44.71,0.0000,0.0000
2022-07-27 16:06,154.24,nan,0.00,0.44,44.71,0.0000,0.0000
2022-07-27 16:08,154.08,nan,0.00,0.44,44.70,0.0000,0.0000
2022-07-27 16:10,153.92,nan,0.00,0.44,44.70,0.0000,0.0000
2022-07-27 16:12,153.77,nan,0.00,0.44,44.69,0.0000,0.0000
2022-07-27 16:14,153.62,nan,0.00,0.44,44.69,0.0000,0.0000
2022-07-27 16:16,153.48,nan,0.00,0.44,44.68,0.0000,0.0000
2022-07-27 16:18,153.34,nan,0.00,0.44,44.68,0.0000,0.0003
2022-07-27 16:20,153.20,nan,0.00,0.44,44.67,0.0000,0.0003
2022-07-27 16:22,153.06,nan,0.13,0.44,44.67,0.0112,0.0093
2022-07-27 16:24,152.93,nan,0.11,0.44,44.66,0.0038,0.0130
2022-07-27 16:26,152.81,nan,0.11,0.44,44.66,0.0045,0.0132
2022-07-27 16:28,152.69,nan,0.83,0.44,44.66,0.0969,0.0406
2022-07-27 16:30,152.58,36.53,1.10,0.44,44.67,0.1438,0.0414
2022-07-27 16:32,152.47,nan,0.75,0.44,44.67,0.0845,0.0421
2022-07-27 16:34,152.36,nan,0.71,0.44,44.67,0.0807,0.0392
2022-07-27 16:36,152.26,nan,0.63,0.44,44.67,0.0692,0.0367
2022-07-27 16:38,152.16,nan,0.44,0.44,44.67,0.0415,0.0315
2022-07-27 16:40,152.06,nan,0.31,0.44,44.67,0.0160,0.0318
2022-07-27 16:42,151.96,nan,0.28,0.44,44.67,0.0101,0.0325
2022-07-27 16:44,151.87,nan,0.37,0.44,44.67,0.0234,0.0356
2022-07-27 16:46,151.79,nan,0.87,0.44,44.67,0.0871,0.0567
2022-07-27 16:48,151.72,nan,1.16,0.44,44.68,0.1049,0.0803
2022-07-27 16:50,151.68,nan,1.33,0.44,44.69,0.1030,0.1008
2022-07-27 16:52,151.67,nan,1.63,0.44,44.70,0.1328,0.1213
2022-07-27 16:54,151.69,nan,1.95,0.44,44.72,0.1653,0.1361
2022-07-27 16:56,151.73,nan,1.76,0.44,44.73,0.1133,0.1460
2022-07-27 16:58,151.77,nan,2.11,0.44,44.76,0.1475,0.1610
2022-07-27 17:00,151.82,33.41,2.14,0.44,44.78,0.1542,0.1595
2022-07-27 17:02,151.89,nan,2.45,0.44,44.80,0.1789,0.1771
2022-07-27 17:04,151.97,nan,2.31,0.44,44.83,0.1559,0.1659
2022-07-27 17:06,152.07,nan,1.97,0.44,44.85,0.0966,0.1638
2022-07-27 17:08,152.19,nan,2.17,0.44,44.87,0.1114,0.1784
2022-07-27 17:10,152.35,nan,2.80,0.44,44.90,0.1826,0.2045
2022-07-27 17:12,152.53,nan,2.88,0.44,44.94,0.1773,0.2094
2022-07-27 17:14,152.75,nan,3.09,0.44,44.97,0.1890,0.2188
2022-07-27 17:16,152.99,nan,3.60,0.44,45.02,0.2203,0.2443
2022-07-27 17:18,153.26,nan,3.71,0.44,45.07,0.2312,0.2499
2022-07-27 17:20,153.56,nan,3.67,0.44,45.12,0.1771,0.2507
2022-07-27 17:22,153.89,nan,4.82,0.44,45.20,0.2616,0.2551
2022-07-27 17:24,154.24,nan,3.99,0.44,45.26,0.1960,0.2355
2022-07-27 17:26,154.60,nan,3.97,0.44,45.32,0.1982,0.2347
2022-07-27 17:28,154.99,nan,3.12,0.44,45.37,0.1396,0.2045
2022-07-27 17:30,155.39,30.58,3.30,0.44,45.42,0.1586,0.1985
2022-07-27 17:32,155.79,nan,3.31,0.44,45.47,0.1487,0.2001
2022-07-27 17:34,156.21,nan,3.45,0.44,45.52,0.1689,0.2007
2022-07-27 17:36,156.64,nan,3.52,0.44,45.57,0.1885,0.1882
2022-07-27 17:38,157.07,nan,3.39,0.44,45.62,0.1962,0.1749
2022-07-27 17:40,157.52,nan,3.38,0.44,45.67,0.2041,0.1720
2022-07-27 17:42,157.97,nan,3.18,0.44,45.71,0.1818,0.1676
2022-07-27 17:44,158.43,nan,3.23,0.44,45.75,0.2013,0.1609
2022-07-27 17:46,158.87,nan,2.90,0.44,45.80,0.1655,0.1432
2022-07-27 17:48,159.31,nan,2.51,0.44,45.83,0.1190,0.1377
2022-07-27 17:50,159.73,nan,2.13,0.44,45.86,0.0819,0.1220
2022-07-27 17:52,160.14,nan,2.00,0.44,45.89,0.0776,0.1076
2022-07-27 17:54,160.53,nan,2.20,0.44,45.92,0.0974,0.0969
2022-07-27 17:56,160.90,nan,2.20,0.44,45.95,0.1060,0.0906
2022-07-27 17:58,161.24,nan,2.83,0.44,46.00,0.1670,0.0912
2022-07-27 18:00,161.56,28.60,2.50,0.44,46.03,0.1419,0.0894
2022-07-27 18:02,161.86,nan,2.75,0.44,46.07,0.1876,0.0775
2022-07-27 18:04,162.13,nan,2.14,0.44,46.10,0.1410,0.0678
2022-07-27 18:06,162.36,nan,1.88,0.44,46.13,0.1331,0.0536
2022-07-27 18:08,162.58,nan,1.69,0.44,46.15,0.1172,0.0546
2022-07-27 18:10,162.76,nan,1.27,0.44,46.17,0.0926,0.0399
2022-07-27 18:12,162.91,nan,1.10,0.44,46.18,0.0774,0.0375
2022-07-27 18:14,163.04,nan,0.58,0.44,46.18,0.0421,0.0230
2022-07-27 18:16,163.14,nan,0.59,0.44,46.19,0.0412,0.0249
2022-07-27 18:18,163.21,nan,0.27,0.44,46.19,0.0134,0.0166
2022-07-27 18:20,163.26,nan,0.04,0.44,46.18,0.0006,0.0032
2022-07-27 18:22,163.28,nan,0.04,0.44,46.18,0.0003,0.0037
2022-07-27 18:24,163.27,nan,0.01,0.44,46.17,0.0000,0.0002
2022-07-27 18:26,163.24,nan,0.00,0.44,46.16,0.0000,0.0001
2022-07-27 18:28,163.19,nan,0.01,0.44,46.16,0.0000,0.0003
2022-07-27 18:30,163.11,26.73,0.00,0.44,46.15,0.0000,0.0000
2022-07-27 18:32,163.01,nan,0.00,0.44,46.15,0.0000,0.0000
2022-07-27 18:34,162.89,nan,0.00,0.44,46.14,0.0000,0.0000
2022-07-27 18:36,162.74,nan,0.00,0.44,46.14,0.0000,0.0000
2022-07-27 18:38,162.58,nan,0.00,0.44,46.13,0.0000,0.0000
2022-07-27 18:40,162.39,nan,0.00,0.44,46.12,0.0000,0.0000
2022-07-27 18:42,162.19,nan,0.01,0.44,46.12,0.0000,0.0005
2022-07-27 18:44,161.96,nan,0.01,0.44,46.11,0.0000,0.0006
2022-07-27 18:46,161.72,nan,0.00,0.44,46.11,0.0000,0.0002
2022-07-27 18:48,161.45,nan,0.00,0.44,46.10,0.0000,0.0002
2022-07-27 18:50,161.17,nan,0.00,0.44,46.10,0.0000,0.0000
2022-07-27 18:52,160.87,nan,0.00,0.44,46.09,0.0000,0.0000
2022-07-27 18:54,160.56,nan,0.00,0.44,46.09,0.0000,0.0000
2022-07-27 18:56,160.22,nan,0.00,0.44,46.08,0.0000,0.0000
2022-07-27 18:58,159.88,nan,0.00,0.44,46.07,0.0000,0.0000
2022-07-27 19:00,159.51,25.71,0.00,0.44,46.07,0.0000,0.0000
2022-07-27 19:02,159.14,nan,0.00,0.44,46.06,0.0000,0.0004
2022-07-27 19:04,158.75,nan,0.01,0.44,46.06,0.0000,0.0014
2022-07-27 19:06,158.34,nan,0.02,0.44,46.05,0.0000,0.0025
2022-07-27 19:08,157.93,nan,0.05,0.44,46.05,0.0015,0.0040
2022-07-27 19:10,157.50,nan,0.02,0.44,46.04,0.0000,0.0022
2022-07-27 19:12,157.06,nan,0.02,0.44,46.04,0.0000,0.0022
2022-07-27 19:14,156.61,nan,0.11,0.44,46.03,0.0016,0.0087
2022-07-27 19:16,156.16,nan,0.33,0.44,46.03,0.0068,0.0242
2022-07-27 19:18,155.69,nan,0.72,0.44,46.04,0.0227,0.0468
2022-07-27 19:20,155.22,nan,0.89,0.44,46.05,0.0240,0.0631
2022-07-27 19:22,154.74,nan,1.02,0.44,46.06,0.0231,0.0786
2022-07-27 19:24,154.25,nan,1.08,0.44,46.08,0.0316,0.0774
2022-07-27 19:26,153.76,nan,1.74,0.44,46.10,0.0735,0.1063
2022-07-27 19:28,153.26,nan,1.97,0.44,46.13,0.0651,0.1375
2022-07-27 19:30,152.77,25.26,2.57,0.44,46.17,0.0956,0.1808
2022-07-27 19:32,152.28,nan,2.95,0.44,46.21,0.1257,0.2004
2022-07-27 19:34,151.79,nan,3.40,0.44,46.26,0.1610,0.2189
2022-07-27 19:36,151.31,nan,4.41,0.44,46.32,0.2397,0.2531
2022-07-27 19:38,150.84,nan,5.08,0.44,46.40,0.3174,0.2687
2022-07-27 19:40,150.38,nan,4.75,0.44,46.46,0.3090,0.2595
2022-07-27 19:42,149.92,nan,5.25,0.44,46.54,0.3615,0.2816
2022-07-27 19:44,149.48,nan,5.63,0.44,46.61,0.3984,0.3024
2022-07-27 19:46,149.05,nan,6.41,0.44,46.70,0.4556,0.3392
2022-07-27 19:48,148.62,nan,6.36,0.44,46.79,0.4524,0.3386
2022-07-27 19:50,148.21,nan,6.60,0.44,46.88,0.4377,0.3601
2022-07-27 19:52,147.81,nan,7.23,0.44,46.99,0.4689,0.3563
2022-07-27 19:54,147.41,nan,8.43,0.44,47.13,0.5776,0.3776
2022-07-27 19:56,147.03,nan,8.35,0.44,47.26,0.5435,0.3782
2022-07-27 19:58,146.66,nan,8.21,0.44,47.39,0.5333,0.3766
2022-07-27 20:00,146.31,25.06,7.49,0.44,47.51,0.4319,0.3840
2022-07-27 20:02,145.96,nan,6.72,0.44,47.62,0.3639,0.3601
2022-07-27 20:04,145.63,nan,6.54,0.44,47.72,0.3455,0.3511
2022-07-27 20:06,145.32,nan,7.24,0.44,47.84,0.4078,0.3477
2022-07-27 20:08,145.03,nan,6.17,0.44,47.94,0.3075,0.3277
2022-07-27 20:10,144.75,nan,5.94,0.44,48.03,0.3025,0.3082
2022-07-27 20:12,144.49,nan,5.80,0.44,48.12,0.2960,0.3036
2022-07-27 20:14,144.24,nan,5.62,0.44,48.21,0.2795,0.2981
2022-07-27 20:16,144.02,nan,5.17,0.44,48.29,0.2292,0.3053
2022-07-27 20:18,143.81,nan,4.24,0.44,48.36,0.1624,0.2718
2022-07-27 20:20,143.61,nan,3.76,0.44,48.41,0.1302,0.2475
2022-07-27 20:22,143.43,nan,3.30,0.44,48.46,0.1084,0.2204
2022-07-27 20:24,143.27,nan,2.81,0.44,48.50,0.0798,0.1949
2022-07-27 20:26,143.12,nan,2.50,0.44,48.54,0.0623,0.1817
2022-07-27 20:28,142.99,nan,2.74,0.44,48.58,0.0783,0.1971
2022-07-27 20:30,142.88,24.86,2.11,0.44,48.60,0.0333,0.1742
2022-07-27 20:32,142.78,nan,1.80,0.44,48.63,0.0175,0.1581
2022-07-27 20:34,142.70,nan,1.65,0.44,48.64,0.0112,0.1508
2022-07-27 20:36,142.64,nan,1.51,0.44,48.66,0.0101,0.1391
2022-07-27 20:38,142.59,nan,1.33,0.44,48.67,0.0060,0.1265
2022-07-27 20:40,142.56,nan,1.08,0.44,48.68,0.0032,0.0996
2022-07-27 20:42,142.54,nan,0.74,0.44,48.69,0.0020,0.0617
2022-07-27 20:44,142.53,nan,0.58,0.44,48.69,0.0015,0.0434
2022-07-27 20:46,142.52,nan,0.43,0.44,48.69,0.0010,0.0296
2022-07-27 20:48,142.53,nan,0.32,0.44,48.69,0.0006,0.0207
2022-07-27 20:50,142.54,nan,0.23,0.44,48.69,0.0004,0.0144
2022-07-27 20:52,142.55,nan,0.21,0.44,48.68,0.0004,0.0121
2022-07-27 20:54,142.57,nan,0.14,0.44,48.68,0.0002,0.0072
2022-07-27 20:56,142.59,nan,0.07,0.44,48.67,0.0001,0.0033
2022-07-27 20:58,142.61,nan,0.03,0.44,48.67,0.0000,0.0011
2022-07-27 21:00,142.63,24.49,0.01,0.44,48.66,0.0000,0.0003
2022-07-27 21:02,142.65,nan,0.00,0.44,48.66,0.0000,0.0001
2022-07-27 21:04,142.67,nan,0.01,0.44,48.65,0.0000,0.0003
2022-07-27 21:06,142.68,nan,0.00,0.44,48.65,0.0000,0.0004
2022-07-27 21:08,142.69,nan,0.00,0.44,48.64,0.0000,0.0000
2022-07-27 21:10,142.69,nan,0.00,0.44,48.63,0.0000,0.0000
2022-07-27 21:12,142.69,nan,0.00,0.44,48.63,0.0000,0.0002
2022-07-27 21:14,142.68,nan,0.00,0.44,48.62,0.0000,0.0003
2022-07-27 21:16,142.66,nan,0.00,0.44,48.62,0.0000,0.0003
2022-07-27 21:18,142.64,nan,0.01,0.44,48.61,0.0000,0.0004
2022-07-27 21:20,142.61,nan,0.01,0.44,48.60,0.0000,0.0006
2022-07-27 21:22,142.56,nan,0.01,0.44,48.60,0.0000,0.0007
2022-07-27 21:24,142.51,nan,0.01,0.44,48.59,0.0000,0.0007
2022-07-27 21:26,142.45,nan,0.00,0.44,48.59,0.0000,0.0000
2022-07-27 21:28,142.37,nan,0.00,0.44,48.58,0.0000,0.0000
2022-07-27 21:30,142.29,23.90,0.00,0.44,48.57,0.0000,0.0000
2022-07-27 21:32,142.19,nan,0.00,0.44,48.57,0.0000,0.0000
2022-07-27 21:34,142.09,nan,0.00,0.44,48.56,0.0000,0.0000
2022-07-27 21:36,141.97,nan,0.00,0.44,48.56,0.0000,0.0000
2022-07-27 21:38,141.85,nan,0.00,0.44,48.55,0.0000,0.0000
2022-07-27 21:40,141.71,nan,0.00,0.44,48.54,0.0000,0.0000
2022-07-27 21:42,141.56,nan,0.00,0.44,48.54,0.0000,0.0000
2022-07-27 21:44,141.40,nan,0.00,0.44,48.53,0.0000,0.0000
2022-07-27 21:46,141.23,nan,0.00,0.44,48.53,0.0000,0.0000
2022-07-27 21:48,141.06,nan,0.00,0.44,48.52,0.0000,0.0000
2022-07-27 21:50,140.87,nan,0.00,0.44,48.51,0.0000,0.0000
2022-07-27 21:52,140.68,nan,0.00,0.44,48.51,0.0000,0.0000
2022-07-27 21:54,140.48,nan,0.00,0.44,48.50,0.0000,0.0000
2022-07-27 21:56,140.27,nan,0.00,0.44,48.50,0.0000,0.0000
2022-07-27 21:58,140.05,nan,0.00,0.44,48.49,0.0000,0.0000
2022-07-27 22:00,139.83,23.33,0.00,0.44,48.48,0.0000,0.0000
2022-07-27 22:02,139.61,nan,0.00,0.44,48.48,0.0000,0.0000
2022-07-27 22:04,139.38,nan,0.00,0.44,48.47,0.0000,0.0000
2022-07-27 22:06,139.15,nan,0.00,0.44,48.47,0.0000,0.0000
2022-07-27 22:08,138.91,nan,0.00,0.44,48.46,0.0000,0.0000
2022-07-27 22:10,138.67,nan,0.00,0.44,48.45,0.0000,0.0000
2022-07-27 22:12,138.43,nan,0.00,0.44,48.45,0.0000,0.0000
2022-07-27 22:14,138.19,nan,0.00,0.44,48.44,0.0000,0.0000
2022-07-27 22:16,137.95,nan,0.00,0.44,48.44,0.0000,0.0000
2022-07-27 22:18,137.71,nan,0.00,0.44,48.43,0.0000,0.0000
2022-07-27 22:20,137.48,nan,0.00,0.44,48.42,0.0000,0.0000
2022-07-27 22:22,137.24,nan,0.00,0.44,48.42,0.0000,0.0000
2022-07-27 22:24,137.01,nan,0.00,0.44,48.41,0.0000,0.0000
2022-07-27 22:26,136.78,nan,0.00,0.44,48.41,0.0000,0.0000
2022-07-27 22:28,136.56,nan,0.00,0.44,48.40,0.0000,0.0000
2022-07-27 22:30,136.34,22.94,0.00,0.44,48.39,0.0000,0.0000
2022-07-27 22:32,136.13,nan,0.00,0.44,48.39,0.0000,0.0000
2022-07-27 22:34,135.92,nan,0.00,0.44,48.38,0.0000,0.0000
2022-07-27 22:36,135.72,nan,0.00,0.44,48.38,0.0000,0.0000
2022-07-27 22:38,135.52,nan,0.00,0.44,48.37,0.0000,0.0000
2022-07-27 22:40,135.33,nan,0.00,0.44,48.36,0.0000,0.0000
2022-07-27 22:42,135.15,nan,0.00,0.44,48.36,0.0000,0.0000
2022-07-27 22:44,134.98,nan,0.00,0.44,48.35,0.0000,0.0000
2022-07-27 22:46,134.81,nan,0.00,0.44,48.35,0.0000,0.0000
2022-07-27 22:48,134.66,nan,0.00,0.44,48.34,0.0000,0.0000
2022-07-27 22:50,134.51,nan,0.00,0.44,48.33,0.0000,0.0000
2022-07-27 22:52,134.37,nan,0.00,0.44,48.33,0.0000,0.0000
2022-07-27 22:54,134.24,nan,0.00,0.44,48.32,0.0000,0.0000
2022-07-27 22:56,134.11,nan,0.00,0.44,48.32,0.0000,0.0000
2022-07-27 22:58,134.00,nan,0.00,0.44,48.31,0.0000,0.0000
2022-07-27 23:00,133.89,25.97,0.00,0.44,48.30,0.0000,0.0000
2022-07-27 23:02,133.79,nan,0.00,0.44,48.30,0.0000,0.0000
2022-07-27 23:04,133.70,nan,0.00,0.44,48.29,0.0000,0.0000
2022-07-27 23:06,133.62,nan,0.00,0.44,48.29,0.0000,0.0000
2022-07-27 23:08,133.54,nan,0.00,0.44,48.28,0.0000,0.0000
2022-07-27 23:10,133.47,nan,0.00,0.44,48.27,0.0000,0.0000
2022-07-27 23:12,133.41,nan,0.00,0.44,48.27,0.0000,0.0000
2022-07-27 23:14,133.35,nan,0.00,0.44,48.26,0.0000,0.0000
2022-07-27 23:16,133.30,nan,0.00,0.44,48.26,0.0000,0.0000
2022-07-27 23:18,133.25,nan,0.00,0.44,48.25,0.0000,0.0000
2022-07-27 23:20,133.21,nan,0.00,0.44,48.24,0.0000,0.0000
2022-07-27 23:22,133.17,nan,0.00,0.44,48.24,0.0000,0.0000
2022-07-27 23:24,133.13,nan,0.00,0.44,48.23,0.0000,0.0000
2022-07-27 23:26,133.10,nan,0.00,0.44,48.23,0.0000,0.0000
2022-07-27 23:28,133.07,nan,0.00,0.44,48.22,0.0000,0.0000
2022-07-27 23:30,133.04,28.29,0.00,0.44,48.21,0.0000,0.0000
