Time,Discharge(m^3 s^-1),Observed(m^3 s^-1),Precip(mm h^-1),PET(mm h^-1),SM(%),Fast Flow(mm*1000),Slow Flow(mm*1000)
2022-07-27 13:42,28.14,nan,0.00,0.56,35.81,0.0000,0.0000
2022-07-27 13:44,28.14,nan,0.00,0.56,35.81,0.0000,0.0000
2022-07-27 13:46,28.15,nan,0.00,0.56,35.80,0.0000,0.0000
2022-07-27 13:48,28.15,nan,0.00,0.56,35.79,0.0000,0.0000
2022-07-27 13:50,28.15,nan,0.00,0.56,35.79,0.0000,0.0000
2022-07-27 13:52,28.14,nan,0.00,0.56,35.78,0.0000,0.0000
2022-07-27 13:54,28.14,nan,0.00,0.56,35.78,0.0000,0.0000
2022-07-27 13:56,28.13,nan,0.00,0.56,35.77,0.0000,0.0000
2022-07-27 13:58,28.12,nan,0.00,0.56,35.77,0.0000,0.0000
2022-07-27 14:00,28.11,5.75,0.00,0.56,35.76,0.0000,0.0000
2022-07-27 14:02,28.10,nan,0.00,0.56,35.76,0.0000,0.0000
2022-07-27 14:04,28.09,nan,0.00,0.56,35.75,0.0000,0.0000
2022-07-27 14:06,28.07,nan,0.00,0.56,35.74,0.0000,0.0000
2022-07-27 14:08,28.06,nan,0.00,0.56,35.74,0.0000,0.0000
2022-07-27 14:10,28.04,nan,0.00,0.56,35.73,0.0000,0.0000
2022-07-27 14:12,28.02,nan,0.00,0.56,35.73,0.0000,0.0000
2022-07-27 14:14,28.00,nan,0.00,0.56,35.72,0.0000,0.0000
2022-07-27 14:16,27.97,nan,0.00,0.56,35.72,0.0000,0.0000
2022-07-27 14:18,27.95,nan,0.00,0.56,35.71,0.0000,0.0000
2022-07-27 14:20,27.92,nan,0.00,0.56,35.71,0.0000,0.0000
2022-07-27 14:22,27.89,nan,0.00,0.56,35.70,0.0000,0.0000
2022-07-27 14:24,27.86,nan,0.00,0.56,35.69,0.0000,0.0000
2022-07-27 14:26,27.82,nan,0.00,0.56,35.69,0.0000,0.0000
2022-07-27 14:28,27.79,nan,0.00,0.56,35.68,0.0000,0.0000
2022-07-27 14:30,27.75,5.64,0.00,0.56,35.68,0.0000,0.0000
2022-07-27 14:32,27.72,nan,0.00,0.56,35.67,0.0000,0.0000
2022-07-27 14:34,27.68,nan,0.00,0.56,35.67,0.0000,0.0000
2022-07-27 14:36,27.64,nan,0.00,0.56,35.66,0.0000,0.0000
2022-07-27 14:38,27.59,nan,0.00,0.56,35.66,0.0000,0.0000
2022-07-27 14:40,27.55,nan,0.00,0.56,35.65,0.0000,0.0000
2022-07-27 14:42,27.51,nan,0.00,0.56,35.64,0.0000,0.0000
2022-07-27 14:44,27.46,nan,0.00,0.56,35.64,0.0000,0.0000
2022-07-27 14:46,27.41,nan,0.00,0.56,35.63,0.0000,0.0000
2022-07-27 14:48,27.36,nan,0.00,0.56,35.63,0.0000,0.0000
2022-07-27 14:50,27.31,nan,0.00,0.56,35.62,0.0000,0.0000
2022-07-27 14:52,27.26,nan,0.00,0.56,35.62,0.0000,0.0000
2022-07-27 14:54,27.21,nan,0.00,0.56,35.61,0.0000,0.0000
2022-07-27 14:56,27.15,nan,0.00,0.56,35.61,0.0000,0.0000
2022-07-27 14:58,27.10,nan,0.00,0.56,35.60,0.0000,0.0000
2022-07-27 15:00,27.04,5.49,0.00,0.56,35.59,0.0000,0.0000
2022-07-27 15:02,26.99,nan,0.00,0.56,35.59,0.0000,0.0000
2022-07-27 15:04,26.93,nan,0.00,0.56,35.58,0.0000,0.0000
2022-07-27 15:06,26.87,nan,0.00,0.56,35.58,0.0000,0.0000
2022-07-27 15:08,26.81,nan,0.00,0.56,35.57,0.0000,0.0000
2022-07-27 15:10,26.75,nan,0.00,0.56,35.57,0.0000,0.0000
2022-07-27 15:12,26.69,nan,0.00,0.56,35.56,0.0000,0.0000
2022-07-27 15:14,26.62,nan,0.00,0.56,35.56,0.0000,0.0000
2022-07-27 15:16,26.56,nan,0.00,0.56,35.55,0.0000,0.0000
2022-07-27 15:18,26.50,nan,0.00,0.56,35.54,0.0000,0.0000
2022-07-27 15:20,26.43,nan,0.00,0.56,35.54,0.0000,0.0000
2022-07-27 15:22,26.37,nan,0.00,0.56,35.53,0.0000,0.0000
2022-07-27 15:24,26.30,nan,0.00,0.56,35.53,0.0000,0.0000
2022-07-27 15:26,26.23,nan,0.01,0.56,35.52,0.0000,0.0000
2022-07-27 15:28,26.16,nan,0.02,0.56,35.52,0.0000,0.0005
2022-07-27 15:30,26.10,5.38,0.24,0.56,35.51,0.0077,0.0105
2022-07-27 15:32,26.03,nan,0.29,0.56,35.51,0.0097,0.0137
2022-07-27 15:34,25.96,nan,0.69,0.56,35.52,0.0373,0.0192
2022-07-27 15:36,25.89,nan,0.69,0.56,35.53,0.0378,0.0192
2022-07-27 15:38,25.82,nan,0.40,0.56,35.53,0.0173,0.0160
2022-07-27 15:40,25.75,nan,0.40,0.56,35.53,0.0173,0.0160
2022-07-27 15:42,25.68,nan,1.75,0.56,35.56,0.0841,0.0632
2022-07-27 15:44,25.61,nan,1.88,0.56,35.59,0.0874,0.0742
2022-07-27 15:46,25.55,nan,2.63,0.56,35.63,0.1512,0.0862
2022-07-27 15:48,25.48,nan,2.59,0.56,35.68,0.1502,0.0858
2022-07-27 15:50,25.41,nan,2.66,0.56,35.73,0.1852,0.0659
2022-07-27 15:52,25.34,nan,2.68,0.56,35.77,0.1906,0.0652
2022-07-27 15:54,25.28,nan,1.29,0.56,35.79,0.0594,0.0561
2022-07-27 15:56,25.21,nan,1.29,0.56,35.81,0.0598,0.0565
2022-07-27 15:58,25.14,nan,0.90,0.56,35.82,0.0557,0.0308
2022-07-27 16:00,25.08,5.41,0.87,0.56,35.83,0.0552,0.0286
2022-07-27 16:02,25.01,nan,0.33,0.56,35.83,0.0106,0.0162
2022-07-27 16:04,24.94,nan,0.31,0.56,35.83,0.0106,0.0150
2022-07-27 16:06,24.87,nan,0.05,0.56,35.83,0.0000,0.0032
2022-07-27 16:08,24.81,nan,0.05,0.56,35.82,0.0000,0.0027
2022-07-27 16:10,24.74,nan,0.00,0.56,35.81,0.0000,0.0000
2022-07-27 16:12,24.67,nan,0.00,0.56,35.81,0.0000,0.0000
2022-07-27 16:14,24.61,nan,0.05,0.56,35.80,0.0012,0.0018
2022-07-27 16:16,24.54,nan,0.07,0.56,35.80,0.0032,0.0018
2022-07-27 16:18,24.47,nan,0.63,0.56,35.80,0.0340,0.0107
2022-07-27 16:20,24.41,nan,0.54,0.56,35.81,0.0276,0.0107
2022-07-27 16:22,24.34,nan,1.14,0.56,35.82,0.0638,0.0303
2022-07-27 16:24,24.29,nan,1.46,0.56,35.84,0.1041,0.0247
2022-07-27 16:26,24.24,nan,1.35,0.56,35.86,0.0954,0.0248
2022-07-27 16:28,24.19,nan,0.67,0.56,35.87,0.0196,0.0269
2022-07-27 16:30,24.15,5.66,0.67,0.56,35.88,0.0198,0.0270
2022-07-27 16:32,24.11,nan,0.87,0.56,35.89,0.0144,0.0440
2022-07-27 16:34,24.07,nan,1.03,0.56,35.90,0.0164,0.0539
2022-07-27 16:36,24.03,nan,0.89,0.56,35.91,0.0149,0.0454
2022-07-27 16:38,23.99,nan,0.69,0.56,35.92,0.0118,0.0362
2022-07-27 16:40,23.95,nan,0.66,0.56,35.92,0.0107,0.0319
2022-07-27 16:42,23.91,nan,1.04,0.56,35.94,0.0259,0.0493
2022-07-27 16:44,23.87,nan,1.18,0.56,35.95,0.0456,0.0479
2022-07-27 16:46,23.82,nan,0.99,0.56,35.96,0.0206,0.0459
2022-07-27 16:48,23.78,nan,1.17,0.56,35.97,0.0270,0.0433
2022-07-27 16:50,23.73,nan,1.49,0.56,35.99,0.0295,0.0635
2022-07-27 16:52,23.69,nan,1.19,0.56,36.00,0.0166,0.0549
2022-07-27 16:54,23.64,nan,1.31,0.56,36.01,0.0255,0.0538
2022-07-27 16:56,23.59,nan,1.48,0.56,36.02,0.0195,0.0720
2022-07-27 16:58,23.54,nan,1.42,0.56,36.03,0.0099,0.0797
2022-07-27 17:00,23.49,6.03,1.38,0.56,36.04,0.0097,0.0775
2022-07-27 17:02,23.44,nan,0.83,0.56,36.05,0.0019,0.0491
2022-07-27 17:04,23.39,nan,0.40,0.56,36.05,0.0025,0.0208
2022-07-27 17:06,23.34,nan,0.27,0.56,36.04,0.0011,0.0148
2022-07-27 17:08,23.28,nan,0.23,0.56,36.04,0.0045,0.0100
2022-07-27 17:10,23.23,nan,0.02,0.56,36.04,0.0000,0.0005
2022-07-27 17:12,23.17,nan,0.12,0.56,36.03,0.0002,0.0075
2022-07-27 17:14,23.12,nan,0.00,0.56,36.03,0.0000,0.0000
2022-07-27 17:16,23.06,nan,0.00,0.56,36.02,0.0000,0.0000
2022-07-27 17:18,23.01,nan,0.00,0.56,36.02,0.0000,0.0000
2022-07-27 17:20,22.95,nan,0.00,0.56,36.01,0.0000,0.0000
2022-07-27 17:22,22.89,nan,0.00,0.56,36.00,0.0000,0.0000
2022-07-27 17:24,22.84,nan,0.00,0.56,36.00,0.0000,0.0000
2022-07-27 17:26,22.78,nan,0.00,0.56,35.99,0.0000,0.0000
2022-07-27 17:28,22.72,nan,0.00,0.56,35.99,0.0000,0.0000
2022-07-27 17:30,22.66,6.23,0.00,0.56,35.98,0.0000,0.0000
2022-07-27 17:32,22.60,nan,0.00,0.56,35.98,0.0000,0.0000
2022-07-27 17:34,22.54,nan,0.00,0.56,35.97,0.0000,0.0000
2022-07-27 17:36,22.48,nan,0.00,0.56,35.96,0.0000,0.0000
2022-07-27 17:38,22.43,nan,0.00,0.56,35.96,0.0000,0.0000
2022-07-27 17:40,22.37,nan,0.00,0.56,35.95,0.0000,0.0000
2022-07-27 17:42,22.31,nan,0.00,0.56,35.95,0.0000,0.0000
2022-07-27 17:44,22.25,nan,0.00,0.56,35.94,0.0000,0.0000
2022-07-27 17:46,22.19,nan,0.00,0.56,35.94,0.0000,0.0000
2022-07-27 17:48,22.13,nan,0.00,0.56,35.93,0.0000,0.0000
2022-07-27 17:50,22.07,nan,0.00,0.56,35.93,0.0000,0.0000
2022-07-27 17:52,22.01,nan,0.00,0.56,35.92,0.0000,0.0000
2022-07-27 17:54,21.95,nan,0.00,0.56,35.91,0.0000,0.0000
2022-07-27 17:56,21.89,nan,0.00,0.56,35.91,0.0000,0.0000
2022-07-27 17:58,21.83,nan,0.00,0.56,35.90,0.0000,0.0000
2022-07-27 18:00,21.77,6.23,0.00,0.56,35.90,0.0000,0.0000
2022-07-27 18:02,21.71,nan,0.00,0.56,35.89,0.0000,0.0000
2022-07-27 18:04,21.65,nan,0.00,0.56,35.89,0.0000,0.0000
2022-07-27 18:06,21.59,nan,0.00,0.56,35.88,0.0000,0.0000
2022-07-27 18:08,21.53,nan,0.00,0.56,35.88,0.0000,0.0000
2022-07-27 18:10,21.47,nan,0.00,0.56,35.87,0.0000,0.0000
2022-07-27 18:12,21.41,nan,0.00,0.56,35.86,0.0000,0.0000
2022-07-27 18:14,21.35,nan,0.00,0.56,35.86,0.0000,0.0000
2022-07-27 18:16,21.29,nan,0.00,0.56,35.85,0.0000,0.0000
2022-07-27 18:18,21.23,nan,0.00,0.56,35.85,0.0000,0.0000
2022-07-27 18:20,21.17,nan,0.00,0.56,35.84,0.0000,0.0000
2022-07-27 18:22,21.12,nan,0.00,0.56,35.84,0.0000,0.0000
2022-07-27 18:24,21.06,nan,0.00,0.56,35.83,0.0000,0.0000
2022-07-27 18:26,21.00,nan,0.00,0.56,35.83,0.0000,0.0000
2022-07-27 18:28,20.94,nan,0.00,0.56,35.82,0.0000,0.0000
2022-07-27 18:30,20.88,nan,0.00,0.56,35.81,0.0000,0.0000
2022-07-27 18:32,20.83,nan,0.00,0.56,35.81,0.0000,0.0000
2022-07-27 18:34,20.77,nan,0.00,0.56,35.80,0.0000,0.0000
2022-07-27 18:36,20.71,nan,0.00,0.56,35.80,0.0000,0.0000
2022-07-27 18:38,20.65,nan,0.00,0.56,35.79,0.0000,0.0000
2022-07-27 18:40,20.60,nan,0.00,0.56,35.79,0.0000,0.0000
2022-07-27 18:42,20.54,nan,0.00,0.56,35.78,0.0000,0.0000
2022-07-27 18:44,20.48,nan,0.00,0.56,35.78,0.0000,0.0000
2022-07-27 18:46,20.43,nan,0.00,0.56,35.77,0.0000,0.0000
2022-07-27 18:48,20.37,nan,0.00,0.56,35.76,0.0000,0.0000
2022-07-27 18:50,20.32,nan,0.00,0.56,35.76,0.0000,0.0000
2022-07-27 18:52,20.26,nan,0.00,0.56,35.75,0.0000,0.0000
2022-07-27 18:54,20.20,nan,0.00,0.56,35.75,0.0000,0.0000
2022-07-27 18:56,20.15,nan,0.00,0.56,35.74,0.0000,0.0000
2022-07-27 18:58,20.09,nan,0.00,0.56,35.74,0.0000,0.0000
2022-07-27 19:00,20.04,6.00,0.00,0.56,35.73,0.0000,0.0000
2022-07-27 19:02,19.99,nan,0.00,0.56,35.73,0.0000,0.0000
2022-07-27 19:04,19.93,nan,0.00,0.56,35.72,0.0000,0.0000
2022-07-27 19:06,19.88,nan,0.00,0.56,35.71,0.0000,0.0000
2022-07-27 19:08,19.82,nan,0.00,0.56,35.71,0.0000,0.0000
2022-07-27 19:10,19.77,nan,0.00,0.56,35.70,0.0000,0.0000
2022-07-27 19:12,19.72,nan,0.00,0.56,35.70,0.0000,0.0000
2022-07-27 19:14,19.66,nan,0.00,0.56,35.69,0.0000,0.0000
2022-07-27 19:16,19.61,nan,0.00,0.56,35.69,0.0000,0.0000
2022-07-27 19:18,19.56,nan,0.00,0.56,35.68,0.0000,0.0000
2022-07-27 19:20,19.50,nan,0.00,0.56,35.68,0.0000,0.0000
2022-07-27 19:22,19.45,nan,0.00,0.56,35.67,0.0000,0.0000
2022-07-27 19:24,19.40,nan,0.00,0.56,35.66,0.0000,0.0000
2022-07-27 19:26,19.35,nan,0.00,0.56,35.66,0.0000,0.0000
2022-07-27 19:28,19.30,nan,0.00,0.56,35.65,0.0000,0.0000
2022-07-27 19:30,19.24,5.78,0.00,0.56,35.65,0.0000,0.0000
2022-07-27 19:32,19.19,nan,0.00,0.56,35.64,0.0000,0.0000
2022-07-27 19:34,19.14,nan,0.00,0.56,35.64,0.0000,0.0000
2022-07-27 19:36,19.09,nan,0.00,0.56,35.63,0.0000,0.0000
2022-07-27 19:38,19.04,nan,0.00,0.56,35.63,0.0000,0.0000
2022-07-27 19:40,18.99,nan,0.00,0.56,35.62,0.0000,0.0000
2022-07-27 19:42,18.94,nan,0.00,0.56,35.61,0.0000,0.0000
2022-07-27 19:44,18.89,nan,0.00,0.56,35.61,0.0000,0.0000
2022-07-27 19:46,18.84,nan,0.00,0.56,35.60,0.0000,0.0000
2022-07-27 19:48,18.79,nan,0.00,0.56,35.60,0.0000,0.0000
2022-07-27 19:50,18.74,nan,0.00,0.56,35.59,0.0000,0.0000
2022-07-27 19:52,18.69,nan,0.00,0.56,35.59,0.0000,0.0000
2022-07-27 19:54,18.64,nan,0.00,0.56,35.58,0.0000,0.0000
2022-07-27 19:56,18.59,nan,0.00,0.56,35.58,0.0000,0.0000
2022-07-27 19:58,18.55,nan,0.00,0.56,35.57,0.0000,0.0000
2022-07-27 20:00,18.50,5.58,0.00,0.56,35.56,0.0000,0.0000
2022-07-27 20:02,18.45,nan,0.00,0.56,35.56,0.0000,0.0000
2022-07-27 20:04,18.40,nan,0.00,0.56,35.55,0.0000,0.0000
2022-07-27 20:06,18.35,nan,0.00,0.56,35.55,0.0000,0.0000
2022-07-27 20:08,18.31,nan,0.00,0.56,35.54,0.0000,0.0000
2022-07-27 20:10,18.26,nan,0.00,0.56,35.54,0.0000,0.0000
2022-07-27 20:12,18.21,nan,0.00,0.56,35.53,0.0000,0.0000
2022-07-27 20:14,18.17,nan,0.00,0.56,35.53,0.0000,0.0000
2022-07-27 20:16,18.12,nan,0.00,0.56,35.52,0.0000,0.0000
2022-07-27 20:18,18.07,nan,0.00,0.56,35.52,0.0000,0.0000
2022-07-27 20:20,18.03,nan,0.00,0.56,35.51,0.0000,0.0000
2022-07-27 20:22,17.98,nan,0.00,0.56,35.50,0.0000,0.0000
2022-07-27 20:24,17.93,nan,0.00,0.56,35.50,0.0000,0.0000
2022-07-27 20:26,17.89,nan,0.00,0.56,35.49,0.0000,0.0000
2022-07-27 20:28,17.84,nan,0.00,0.56,35.49,0.0000,0.0000
2022-07-27 20:30,17.80,5.35,0.00,0.56,35.48,0.0000,0.0000
2022-07-27 20:32,17.75,nan,0.00,0.56,35.48,0.0000,0.0000
2022-07-27 20:34,17.71,nan,0.00,0.56,35.47,0.0000,0.0000
2022-07-27 20:36,17.66,nan,0.00,0.56,35.47,0.0000,0.0000
2022-07-27 20:38,17.62,nan,0.00,0.56,35.46,0.0000,0.0000
2022-07-27 20:40,17.57,nan,0.00,0.56,35.45,0.0000,0.0000
2022-07-27 20:42,17.53,nan,0.00,0.56,35.45,0.0000,0.0000
2022-07-27 20:44,17.49,nan,0.00,0.56,35.44,0.0000,0.0000
2022-07-27 20:46,17.44,nan,0.00,0.56,35.44,0.0000,0.0000
2022-07-27 20:48,17.40,nan,0.00,0.56,35.43,0.0000,0.0000
2022-07-27 20:50,17.35,nan,0.00,0.56,35.43,0.0000,0.0000
2022-07-27 20:52,17.31,nan,0.00,0.56,35.42,0.0000,0.0000
2022-07-27 20:54,17.27,nan,0.00,0.56,35.42,0.0000,0.0000
2022-07-27 20:56,17.23,nan,0.00,0.56,35.41,0.0000,0.0000
2022-07-27 20:58,17.18,nan,0.00,0.56,35.41,0.0000,0.0000
2022-07-27 21:00,17.14,5.15,0.00,0.56,35.40,0.0000,0.0000
2022-07-27 21:02,17.10,nan,0.00,0.56,35.39,0.0000,0.0000
2022-07-27 21:04,17.06,nan,0.00,0.56,35.39,0.0000,0.0000
2022-07-27 21:06,17.01,nan,0.00,0.56,35.38,0.0000,0.0000
2022-07-27 21:08,16.97,nan,0.00,0.56,35.38,0.0000,0.0000
2022-07-27 21:10,16.93,nan,0.00,0.56,35.37,0.0000,0.0000
2022-07-27 21:12,16.89,nan,0.00,0.56,35.37,0.0000,0.0000
2022-07-27 21:14,16.85,nan,0.00,0.56,35.36,0.0000,0.0000
2022-07-27 21:16,16.81,nan,0.00,0.56,35.36,0.0000,0.0000
2022-07-27 21:18,16.76,nan,0.00,0.56,35.35,0.0000,0.0000
2022-07-27 21:20,16.72,nan,0.00,0.56,35.34,0.0000,0.0000
2022-07-27 21:22,16.68,nan,0.00,0.56,35.34,0.0000,0.0000
2022-07-27 21:24,16.64,nan,0.00,0.56,35.33,0.0000,0.0000
2022-07-27 21:26,16.60,nan,0.00,0.56,35.33,0.0000,0.0000
2022-07-27 21:28,16.56,nan,0.00,0.56,35.32,0.0000,0.0000
2022-07-27 21:30,16.52,4.93,0.00,0.56,35.32,0.0000,0.0000
2022-07-27 21:32,16.48,nan,0.00,0.56,35.31,0.0000,0.0000
2022-07-27 21:34,16.44,nan,0.00,0.56,35.31,0.0000,0.0000
2022-07-27 21:36,16.40,nan,0.00,0.56,35.30,0.0000,0.0000
2022-07-27 21:38,16.36,nan,0.00,0.56,35.30,0.0000,0.0000
2022-07-27 21:40,16.32,nan,0.00,0.56,35.29,0.0000,0.0000
2022-07-27 21:42,16.28,nan,0.00,0.56,35.28,0.0000,0.0000
2022-07-27 21:44,16.25,nan,0.01,0.56,35.28,0.0000,0.0002
2022-07-27 21:46,16.21,nan,0.02,0.56,35.27,0.0000,0.0005
2022-07-27 21:48,16.17,nan,0.03,0.56,35.27,0.0000,0.0007
2022-07-27 21:50,16.13,nan,0.11,0.56,35.26,0.0007,0.0042
2022-07-27 21:52,16.09,nan,0.14,0.56,35.26,0.0015,0.0057
2022-07-27 21:54,16.05,nan,0.14,0.56,35.26,0.0015,0.0057
2022-07-27 21:56,16.01,nan,0.14,0.56,35.25,0.0005,0.0065
2022-07-27 21:58,15.98,nan,0.12,0.56,35.25,0.0005,0.0060
2022-07-27 22:00,15.94,4.73,0.08,0.56,35.25,0.0002,0.0032
2022-07-27 22:02,15.90,nan,0.08,0.56,35.24,0.0002,0.0031
2022-07-27 22:04,15.86,nan,0.02,0.56,35.23,0.0000,0.0000
2022-07-27 22:06,15.83,nan,0.00,0.56,35.23,0.0000,0.0000
2022-07-27 22:08,15.79,nan,0.01,0.56,35.22,0.0000,0.0000
2022-07-27 22:10,15.75,nan,0.01,0.56,35.22,0.0000,0.0000
2022-07-27 22:12,15.71,nan,0.04,0.56,35.21,0.0000,0.0018
2022-07-27 22:14,15.68,nan,0.04,0.56,35.21,0.0000,0.0013
2022-07-27 22:16,15.64,nan,0.03,0.56,35.20,0.0000,0.0008
2022-07-27 22:18,15.60,nan,0.03,0.56,35.20,0.0000,0.0009
2022-07-27 22:20,15.57,nan,0.04,0.56,35.19,0.0001,0.0012
2022-07-27 22:22,15.53,nan,0.01,0.56,35.19,0.0000,0.0002
2022-07-27 22:24,15.49,nan,0.00,0.56,35.18,0.0000,0.0000
2022-07-27 22:26,15.46,nan,0.00,0.56,35.18,0.0000,0.0000
2022-07-27 22:28,15.42,nan,0.00,0.56,35.17,0.0000,0.0000
2022-07-27 22:30,15.39,4.53,0.00,0.56,35.17,0.0000,0.0000
2022-07-27 22:32,15.35,nan,0.00,0.56,35.16,0.0000,0.0000
2022-07-27 22:34,15.31,nan,0.00,0.56,35.15,0.0000,0.0000
2022-07-27 22:36,15.28,nan,0.00,0.56,35.15,0.0000,0.0000
2022-07-27 22:38,15.24,nan,0.00,0.56,35.14,0.0000,0.0000
2022-07-27 22:40,15.21,nan,0.00,0.56,35.14,0.0000,0.0000
2022-07-27 22:42,15.17,nan,0.00,0.56,35.13,0.0000,0.0000
2022-07-27 22:44,15.14,nan,0.00,0.56,35.13,0.0000,0.0000
2022-07-27 22:46,15.10,nan,0.00,0.56,35.12,0.0000,0.0000
2022-07-27 22:48,15.07,nan,0.00,0.56,35.12,0.0000,0.0000
2022-07-27 22:50,15.03,nan,0.00,0.56,35.11,0.0000,0.0000
2022-07-27 22:52,15.00,nan,0.00,0.56,35.11,0.0000,0.0000
2022-07-27 22:54,14.96,nan,0.00,0.56,35.10,0.0000,0.0000
2022-07-27 22:56,14.93,nan,0.00,0.56,35.09,0.0000,0.0000
2022-07-27 22:58,14.90,nan,0.00,0.56,35.09,0.0000,0.0000
2022-07-27 23:00,14.86,4.36,0.00,0.56,35.08,0.0000,0.0000
2022-07-27 23:02,14.83,nan,0.00,0.56,35.08,0.0000,0.0000
2022-07-27 23:04,14.79,nan,0.00,0.56,35.07,0.0000,0.0000
2022-07-27 23:06,14.76,nan,0.00,0.56,35.07,0.0000,0.0000
2022-07-27 23:08,14.73,nan,0.00,0.56,35.06,0.0000,0.0000
2022-07-27 23:10,14.69,nan,0.00,0.56,35.06,0.0000,0.0000
2022-07-27 23:12,14.66,nan,0.00,0.56,35.05,0.0000,0.0000
2022-07-27 23:14,14.63,nan,0.00,0.56,35.05,0.0000,0.0000
2022-07-27 23:16,14.59,nan,0.00,0.56,35.04,0.0000,0.0000
2022-07-27 23:18,14.56,nan,0.00,0.56,35.04,0.0000,0.0000
2022-07-27 23:20,14.53,nan,0.00,0.56,35.03,0.0000,0.0000
2022-07-27 23:22,14.49,nan,0.01,0.56,35.02,0.0000,0.0000
2022-07-27 23:24,14.46,nan,0.01,0.56,35.02,0.0000,0.0000
2022-07-27 23:26,14.43,nan,0.01,0.56,35.01,0.0000,0.0001
2022-07-27 23:28,14.40,nan,0.02,0.56,35.01,0.0001,0.0008
2022-07-27 23:30,14.36,4.19,0.35,0.56,35.01,0.0211,0.0083
