Time,Discharge(m^3 s^-1),Observed(m^3 s^-1),Precip(mm h^-1),PET(mm h^-1),SM(%),Fast Flow(mm*1000),Slow Flow(mm*1000)
2022-07-27 12:58,15.08,nan,2.01,0.44,45.60,0.0590,0.1790
2022-07-27 13:00,15.08,3.28,1.84,0.44,45.62,0.0454,0.1715
2022-07-27 13:02,15.08,nan,1.84,0.44,45.64,0.0455,0.1717
2022-07-27 13:04,15.09,nan,1.93,0.44,45.66,0.0663,0.1673
2022-07-27 13:06,15.10,nan,1.94,0.44,45.69,0.0681,0.1675
2022-07-27 13:08,15.10,nan,4.32,0.44,45.74,0.3562,0.1933
2022-07-27 13:10,15.11,nan,4.27,0.44,45.80,0.3554,0.1932
2022-07-27 13:12,15.13,nan,2.51,0.44,45.83,0.1188,0.1843
2022-07-27 13:14,15.14,nan,2.50,0.44,45.86,0.1189,0.1851
2022-07-27 13:16,15.16,nan,1.94,0.44,45.88,0.0849,0.1470
2022-07-27 13:18,15.17,nan,1.64,0.44,45.90,0.0687,0.1278
2022-07-27 13:20,15.19,nan,1.61,0.44,45.92,0.0682,0.1253
2022-07-27 13:22,15.21,nan,0.43,0.44,45.92,0.0012,0.0467
2022-07-27 13:24,15.23,nan,0.43,0.44,45.92,0.0011,0.0463
2022-07-27 13:26,15.25,nan,0.30,0.44,45.92,0.0010,0.0288
2022-07-27 13:28,15.27,nan,0.29,0.44,45.92,0.0010,0.0276
2022-07-27 13:30,15.29,3.28,0.71,0.44,45.93,0.0052,0.0607
2022-07-27 13:32,15.31,nan,0.69,0.44,45.93,0.0047,0.0602
2022-07-27 13:34,15.33,nan,0.68,0.44,45.94,0.0021,0.0533
2022-07-27 13:36,15.36,nan,0.68,0.44,45.94,0.0021,0.0530
2022-07-27 13:38,15.38,nan,0.77,0.44,45.95,0.0013,0.0641
2022-07-27 13:40,15.40,nan,0.74,0.44,45.96,0.0012,0.0609
2022-07-27 13:42,15.43,nan,0.32,0.44,45.96,0.0006,0.0224
2022-07-27 13:44,15.45,nan,0.31,0.44,45.96,0.0005,0.0212
2022-07-27 13:46,15.47,nan,0.11,0.44,45.95,0.0001,0.0066
2022-07-27 13:48,15.50,nan,0.11,0.44,45.95,0.0001,0.0058
2022-07-27 13:50,15.52,nan,0.00,0.44,45.94,0.0000,0.0000
2022-07-27 13:52,15.55,nan,0.00,0.44,45.94,0.0000,0.0000
2022-07-27 13:54,15.57,nan,0.00,0.44,45.93,0.0000,0.0000
2022-07-27 13:56,15.60,nan,0.00,0.44,45.93,0.0000,0.0000
2022-07-27 13:58,15.62,nan,0.00,0.44,45.92,0.0000,0.0000
2022-07-27 14:00,15.65,3.28,0.00,0.44,45.91,0.0000,0.0000
2022-07-27 14:02,15.67,nan,0.00,0.44,45.91,0.0000,0.0000
2022-07-27 14:04,15.70,nan,0.00,0.44,45.90,0.0000,0.0000
2022-07-27 14:06,15.73,nan,0.00,0.44,45.90,0.0000,0.0000
2022-07-27 14:08,15.75,nan,0.00,0.44,45.89,0.0000,0.0000
2022-07-27 14:10,15.78,nan,0.00,0.44,45.89,0.0000,0.0000
2022-07-27 14:12,15.81,nan,0.00,0.44,45.88,0.0000,0.0000
2022-07-27 14:14,15.84,nan,0.00,0.44,45.87,0.0000,0.0000
2022-07-27 14:16,15.87,nan,0.00,0.44,45.87,0.0000,0.0000
2022-07-27 14:18,15.90,nan,0.00,0.44,45.86,0.0000,0.0000
2022-07-27 14:20,15.93,nan,0.00,0.44,45.86,0.0000,0.0000
2022-07-27 14:22,15.96,nan,0.00,0.44,45.85,0.0000,0.0000
2022-07-27 14:24,15.99,nan,0.00,0.44,45.84,0.0000,0.0000
2022-07-27 14:26,16.03,nan,0.00,0.44,45.84,0.0000,0.0000
2022-07-27 14:28,16.06,nan,0.00,0.44,45.83,0.0000,0.0000
2022-07-27 14:30,16.10,3.28,0.00,0.44,45.83,0.0000,0.0000
2022-07-27 14:32,16.13,nan,0.00,0.44,45.82,0.0000,0.0000
2022-07-27 14:34,16.17,nan,0.00,0.44,45.81,0.0000,0.0000
2022-07-27 14:36,16.21,nan,0.00,0.44,45.81,0.0000,0.0000
2022-07-27 14:38,16.25,nan,0.00,0.44,45.80,0.0000,0.0000
2022-07-27 14:40,16.29,nan,0.00,0.44,45.80,0.0000,0.0000
2022-07-27 14:42,16.33,nan,0.00,0.44,45.79,0.0000,0.0000
2022-07-27 14:44,16.37,nan,0.00,0.44,45.79,0.0000,0.0000
2022-07-27 14:46,16.41,nan,0.00,0.44,45.78,0.0000,0.0000
2022-07-27 14:48,16.46,nan,0.00,0.44,45.77,0.0000,0.0000
2022-07-27 14:50,16.50,nan,0.00,0.44,45.77,0.0000,0.0000
2022-07-27 14:52,16.55,nan,0.00,0.44,45.76,0.0000,0.0000
2022-07-27 14:54,16.59,nan,0.00,0.44,45.76,0.0000,0.0000
2022-07-27 14:56,16.64,nan,0.00,0.44,45.75,0.0000,0.0000
2022-07-27 14:58,16.69,nan,0.00,0.44,45.74,0.0000,0.0000
2022-07-27 15:00,16.73,3.34,0.00,0.44,45.74,0.0000,0.0000
2022-07-27 15:02,16.78,nan,0.00,0.44,45.73,0.0000,0.0000
2022-07-27 15:04,16.83,nan,0.00,0.44,45.73,0.0000,0.0000
2022-07-27 15:06,16.88,nan,0.00,0.44,45.72,0.0000,0.0000
2022-07-27 15:08,16.93,nan,0.00,0.44,45.72,0.0000,0.0000
2022-07-27 15:10,16.98,nan,0.00,0.44,45.71,0.0000,0.0000
2022-07-27 15:12,17.03,nan,0.00,0.44,45.70,0.0000,0.0000
2022-07-27 15:14,17.08,nan,0.00,0.44,45.70,0.0000,0.0000
2022-07-27 15:16,17.14,nan,0.00,0.44,45.69,0.0000,0.0000
2022-07-27 15:18,17.19,nan,0.00,0.44,45.69,0.0000,0.0000
2022-07-27 15:20,17.24,nan,0.00,0.44,45.68,0.0000,0.0000
2022-07-27 15:22,17.29,nan,0.00,0.44,45.67,0.0000,0.0000
2022-07-27 15:24,17.34,nan,0.00,0.44,45.67,0.0000,0.0000
2022-07-27 15:26,17.39,nan,0.00,0.44,45.66,0.0000,0.0000
2022-07-27 15:28,17.44,nan,0.00,0.44,45.66,0.0000,0.0000
2022-07-27 15:30,17.48,3.45,0.00,0.44,45.65,0.0000,0.0000
2022-07-27 15:32,17.53,nan,0.00,0.44,45.65,0.0000,0.0000
2022-07-27 15:34,17.58,nan,0.00,0.44,45.64,0.0000,0.0000
2022-07-27 15:36,17.62,nan,0.00,0.44,45.63,0.0000,0.0000
2022-07-27 15:38,17.67,nan,0.00,0.44,45.63,0.0000,0.0000
2022-07-27 15:40,17.71,nan,0.00,0.44,45.62,0.0000,0.0000
2022-07-27 15:42,17.76,nan,0.00,0.44,45.62,0.0000,0.0000
2022-07-27 15:44,17.80,nan,0.00,0.44,45.61,0.0000,0.0000
2022-07-27 15:46,17.84,nan,0.00,0.44,45.61,0.0000,0.0000
2022-07-27 15:48,17.88,nan,0.00,0.44,45.60,0.0000,0.0000
2022-07-27 15:50,17.91,nan,0.00,0.44,45.59,0.0000,0.0000
2022-07-27 15:52,17.95,nan,0.00,0.44,45.59,0.0000,0.0000
2022-07-27 15:54,17.99,nan,0.00,0.44,45.58,0.0000,0.0000
2022-07-27 15:56,18.02,nan,0.00,0.44,45.58,0.0000,0.0000
2022-07-27 15:58,18.05,nan,0.00,0.44,45.57,0.0000,0.0000
2022-07-27 16:00,18.08,3.60,0.00,0.44,45.56,0.0000,0.0000
2022-07-27 16:02,18.11,nan,0.00,0.44,45.56,0.0000,0.0000
2022-07-27 16:04,18.13,nan,0.00,0.44,45.55,0.0000,0.0000
2022-07-27 16:06,18.16,nan,0.00,0.44,45.55,0.0000,0.0000
2022-07-27 16:08,18.18,nan,0.00,0.44,45.54,0.0000,0.0000
2022-07-27 16:10,18.20,nan,0.00,0.44,45.54,0.0000,0.0000
2022-07-27 16:12,18.22,nan,0.00,0.44,45.53,0.0000,0.0000
2022-07-27 16:14,18.24,nan,0.00,0.44,45.52,0.0000,0.0000
2022-07-27 16:16,18.25,nan,0.00,0.44,45.52,0.0000,0.0000
2022-07-27 16:18,18.26,nan,0.00,0.44,45.51,0.0000,0.0000
2022-07-27 16:20,18.27,nan,0.00,0.44,45.51,0.0000,0.0000
2022-07-27 16:22,18.28,nan,0.00,0.44,45.50,0.0000,0.0000
2022-07-27 16:24,18.29,nan,0.00,0.44,45.49,0.0000,0.0000
2022-07-27 16:26,18.30,nan,0.00,0.44,45.49,0.0000,0.0000
2022-07-27 16:28,18.30,nan,0.00,0.44,45.48,0.0000,0.0000
2022-07-27 16:30,18.30,3.74,0.00,0.44,45.48,0.0000,0.0000
2022-07-27 16:32,18.30,nan,0.00,0.44,45.47,0.0000,0.0000
2022-07-27 16:34,18.30,nan,0.00,0.44,45.47,0.0000,0.0000
2022-07-27 16:36,18.29,nan,0.01,0.44,45.46,0.0000,0.0003
2022-07-27 16:38,18.29,nan,0.05,0.44,45.46,0.0001,0.0046
2022-07-27 16:40,18.28,nan,0.10,0.44,45.45,0.0004,0.0092
2022-07-27 16:42,18.27,nan,0.10,0.44,45.45,0.0004,0.0092
2022-07-27 16:44,18.26,nan,0.12,0.44,45.44,0.0003,0.0122
2022-07-27 16:46,18.24,nan,0.23,0.44,45.44,0.0009,0.0233
2022-07-27 16:48,18.23,nan,0.33,0.44,45.44,0.0037,0.0306
2022-07-27 16:50,18.21,nan,0.46,0.44,45.44,0.0086,0.0423
2022-07-27 16:52,18.20,nan,0.46,0.44,45.44,0.0110,0.0409
2022-07-27 16:54,18.18,nan,0.31,0.44,45.44,0.0095,0.0229
2022-07-27 16:56,18.16,nan,1.05,0.44,45.45,0.0598,0.0556
2022-07-27 16:58,18.14,nan,1.67,0.44,45.48,0.0803,0.0968
2022-07-27 17:00,18.12,4.02,1.78,0.44,45.50,0.0716,0.1184
2022-07-27 17:02,18.10,nan,1.30,0.44,45.51,0.0265,0.1069
2022-07-27 17:04,18.08,nan,1.07,0.44,45.53,0.0128,0.0849
2022-07-27 17:06,18.05,nan,1.51,0.44,45.55,0.0087,0.1327
2022-07-27 17:08,18.03,nan,2.80,0.44,45.59,0.0893,0.1907
2022-07-27 17:10,18.00,nan,3.16,0.44,45.64,0.1145,0.2072
2022-07-27 17:12,17.97,nan,3.71,0.44,45.70,0.1183,0.2580
2022-07-27 17:14,17.94,nan,4.60,0.44,45.78,0.1719,0.2977
2022-07-27 17:16,17.90,nan,3.95,0.44,45.85,0.1285,0.2814
2022-07-27 17:18,17.87,nan,3.24,0.44,45.91,0.0856,0.2527
2022-07-27 17:20,17.83,nan,2.72,0.44,45.95,0.0553,0.2284
2022-07-27 17:22,17.80,nan,1.44,0.44,45.96,0.0234,0.1228
2022-07-27 17:24,17.76,nan,1.79,0.44,45.99,0.0518,0.1393
2022-07-27 17:26,17.72,nan,1.78,0.44,46.01,0.0521,0.1380
2022-07-27 17:28,17.68,nan,0.89,0.44,46.02,0.0052,0.0791
2022-07-27 17:30,17.64,4.39,0.34,0.44,46.02,0.0007,0.0223
2022-07-27 17:32,17.59,nan,0.18,0.44,46.02,0.0004,0.0050
2022-07-27 17:34,17.55,nan,0.18,0.44,46.01,0.0004,0.0050
2022-07-27 17:36,17.51,nan,0.47,0.44,46.01,0.0072,0.0390
2022-07-27 17:38,17.46,nan,0.42,0.44,46.01,0.0034,0.0347
2022-07-27 17:40,17.41,nan,0.34,0.44,46.01,0.0021,0.0290
2022-07-27 17:42,17.37,nan,0.27,0.44,46.01,0.0006,0.0204
2022-07-27 17:44,17.32,nan,0.15,0.44,46.01,0.0002,0.0090
2022-07-27 17:46,17.27,nan,0.05,0.44,46.00,0.0001,0.0019
2022-07-27 17:48,17.22,nan,0.00,0.44,46.00,0.0000,0.0000
2022-07-27 17:50,17.17,nan,0.00,0.44,45.99,0.0000,0.0002
2022-07-27 17:52,17.12,nan,0.00,0.44,45.98,0.0000,0.0000
2022-07-27 17:54,17.07,nan,0.00,0.44,45.98,0.0000,0.0000
2022-07-27 17:56,17.02,nan,0.01,0.44,45.97,0.0000,0.0005
2022-07-27 17:58,16.97,nan,0.01,0.44,45.97,0.0000,0.0005
2022-07-27 18:00,16.92,4.81,0.00,0.44,45.96,0.0000,0.0000
2022-07-27 18:02,16.86,nan,0.00,0.44,45.96,0.0000,0.0000
2022-07-27 18:04,16.81,nan,0.00,0.44,45.95,0.0000,0.0000
2022-07-27 18:06,16.76,nan,0.00,0.44,45.94,0.0000,0.0000
2022-07-27 18:08,16.71,nan,0.00,0.44,45.94,0.0000,0.0000
2022-07-27 18:10,16.66,nan,0.00,0.44,45.93,0.0000,0.0000
2022-07-27 18:12,16.60,nan,0.00,0.44,45.93,0.0000,0.0000
2022-07-27 18:14,16.55,nan,0.00,0.44,45.92,0.0000,0.0000
2022-07-27 18:16,16.50,nan,0.00,0.44,45.91,0.0000,0.0000
2022-07-27 18:18,16.45,nan,0.00,0.44,45.91,0.0000,0.0000
2022-07-27 18:20,16.40,nan,0.00,0.44,45.90,0.0000,0.0000
2022-07-27 18:22,16.34,nan,0.00,0.44,45.90,0.0000,0.0000
2022-07-27 18:24,16.29,nan,0.00,0.44,45.89,0.0000,0.0000
2022-07-27 18:26,16.24,nan,0.00,0.44,45.89,0.0000,0.0000
2022-07-27 18:28,16.19,nan,0.00,0.44,45.88,0.0000,0.0000
2022-07-27 18:30,16.14,5.38,0.00,0.44,45.87,0.0000,0.0000
2022-07-27 18:32,16.09,nan,0.00,0.44,45.87,0.0000,0.0000
2022-07-27 18:34,16.04,nan,0.00,0.44,45.86,0.0000,0.0000
2022-07-27 18:36,15.99,nan,0.00,0.44,45.86,0.0000,0.0000
2022-07-27 18:38,15.94,nan,0.00,0.44,45.85,0.0000,0.0000
2022-07-27 18:40,15.89,nan,0.00,0.44,45.84,0.0000,0.0000
2022-07-27 18:42,15.84,nan,0.00,0.44,45.84,0.0000,0.0000
2022-07-27 18:44,15.80,nan,0.00,0.44,45.83,0.0000,0.0000
2022-07-27 18:46,15.75,nan,0.00,0.44,45.83,0.0000,0.0000
2022-07-27 18:48,15.70,nan,0.00,0.44,45.82,0.0000,0.0000
2022-07-27 18:50,15.66,nan,0.00,0.44,45.82,0.0000,0.0000
2022-07-27 18:52,15.61,nan,0.00,0.44,45.81,0.0000,0.0000
2022-07-27 18:54,15.56,nan,0.00,0.44,45.80,0.0000,0.0000
2022-07-27 18:56,15.52,nan,0.00,0.44,45.80,0.0000,0.0002
2022-07-27 18:58,15.48,nan,0.08,0.44,45.79,0.0001,0.0067
2022-07-27 19:00,15.43,6.29,0.23,0.44,45.79,0.0009,0.0201
2022-07-27 19:02,15.39,nan,0.37,0.44,45.79,0.0018,0.0281
2022-07-27 19:04,15.35,nan,0.56,0.44,45.79,0.0050,0.0467
2022-07-27 19:06,15.30,nan,0.65,0.44,45.80,0.0022,0.0548
2022-07-27 19:08,15.26,nan,1.01,0.44,45.81,0.0069,0.0850
2022-07-27 19:10,15.22,nan,3.09,0.44,45.86,0.0848,0.2283
2022-07-27 19:12,15.18,nan,3.23,0.44,45.91,0.0914,0.2387
2022-07-27 19:14,15.14,nan,4.09,0.44,45.99,0.1119,0.3099
2022-07-27 19:16,15.10,nan,3.53,0.44,46.05,0.1402,0.2295
2022-07-27 19:18,15.06,nan,2.03,0.44,46.08,0.0340,0.1752
2022-07-27 19:20,15.03,nan,1.82,0.44,46.11,0.0245,0.1646
2022-07-27 19:22,14.99,nan,1.99,0.44,46.14,0.0258,0.1877
2022-07-27 19:24,14.95,nan,2.19,0.44,46.18,0.0427,0.1960
2022-07-27 19:26,14.92,nan,3.37,0.44,46.23,0.1360,0.2420
2022-07-27 19:28,14.88,nan,2.21,0.44,46.27,0.0658,0.1789
2022-07-27 19:30,14.84,7.02,1.69,0.44,46.29,0.0538,0.1309
2022-07-27 19:32,14.81,nan,1.71,0.44,46.31,0.0616,0.1293
2022-07-27 19:34,14.78,nan,1.97,0.44,46.34,0.1103,0.1154
2022-07-27 19:36,14.74,nan,1.59,0.44,46.35,0.0659,0.1259
2022-07-27 19:38,14.71,nan,1.35,0.44,46.37,0.0376,0.1247
2022-07-27 19:40,14.68,nan,1.94,0.44,46.39,0.0751,0.1612
2022-07-27 19:42,14.65,nan,2.13,0.44,46.42,0.0789,0.1734
2022-07-27 19:44,14.62,nan,1.13,0.44,46.43,0.0094,0.1110
2022-07-27 19:46,14.59,nan,1.35,0.44,46.44,0.0072,0.1246
2022-07-27 19:48,14.56,nan,1.42,0.44,46.46,0.0224,0.1187
2022-07-27 19:50,14.53,nan,2.09,0.44,46.49,0.0494,0.1612
2022-07-27 19:52,14.51,nan,4.58,0.44,46.56,0.2521,0.2399
2022-07-27 19:54,14.48,nan,5.92,0.44,46.65,0.3231,0.3197
2022-07-27 19:56,14.46,nan,8.37,0.44,46.79,0.5119,0.4148
2022-07-27 19:58,14.43,nan,9.63,0.44,46.95,0.6580,0.4217
2022-07-27 20:00,14.41,7.33,8.39,0.44,47.08,0.4939,0.4327
2022-07-27 20:02,14.39,nan,7.01,0.44,47.20,0.2964,0.4592
2022-07-27 20:04,14.37,nan,6.59,0.44,47.31,0.1744,0.5373
2022-07-27 20:06,14.35,nan,7.12,0.44,47.43,0.2190,0.5873
2022-07-27 20:08,14.33,nan,6.24,0.44,47.52,0.3080,0.4172
2022-07-27 20:10,14.31,nan,4.22,0.44,47.58,0.2018,0.2874
2022-07-27 20:12,14.29,nan,3.65,0.44,47.64,0.1743,0.2473
2022-07-27 20:14,14.27,nan,1.34,0.44,47.65,0.0100,0.1273
2022-07-27 20:16,14.26,nan,0.75,0.44,47.66,0.0022,0.0686
2022-07-27 20:18,14.24,nan,0.45,0.44,47.66,0.0008,0.0326
2022-07-27 20:20,14.22,nan,0.63,0.44,47.66,0.0011,0.0472
2022-07-27 20:22,14.21,nan,0.45,0.44,47.66,0.0007,0.0281
2022-07-27 20:24,14.19,nan,0.53,0.44,47.67,0.0012,0.0335
2022-07-27 20:26,14.18,nan,0.55,0.44,47.67,0.0011,0.0308
2022-07-27 20:28,14.16,nan,0.45,0.44,47.67,0.0007,0.0235
2022-07-27 20:30,14.15,7.33,0.32,0.44,47.67,0.0004,0.0148
2022-07-27 20:32,14.14,nan,0.23,0.44,47.67,0.0003,0.0112
2022-07-27 20:34,14.13,nan,0.11,0.44,47.66,0.0001,0.0037
2022-07-27 20:36,14.12,nan,0.11,0.44,47.66,0.0001,0.0040
2022-07-27 20:38,14.11,nan,0.05,0.44,47.65,0.0000,0.0010
2022-07-27 20:40,14.11,nan,0.00,0.44,47.65,0.0000,0.0000
2022-07-27 20:42,14.10,nan,0.00,0.44,47.64,0.0000,0.0000
2022-07-27 20:44,14.10,nan,0.00,0.44,47.63,0.0000,0.0000
2022-07-27 20:46,14.09,nan,0.00,0.44,47.63,0.0000,0.0000
2022-07-27 20:48,14.09,nan,0.00,0.44,47.62,0.0000,0.0000
2022-07-27 20:50,14.09,nan,0.00,0.44,47.62,0.0000,0.0000
2022-07-27 20:52,14.09,nan,0.00,0.44,47.61,0.0000,0.0000
2022-07-27 20:54,14.09,nan,0.00,0.44,47.60,0.0000,0.0000
2022-07-27 20:56,14.09,nan,0.00,0.44,47.60,0.0000,0.0000
2022-07-27 20:58,14.09,nan,0.00,0.44,47.59,0.0000,0.0000
2022-07-27 21:00,14.10,7.08,0.00,0.44,47.59,0.0000,0.0000
2022-07-27 21:02,14.11,nan,0.00,0.44,47.58,0.0000,0.0000
2022-07-27 21:04,14.11,nan,0.00,0.44,47.57,0.0000,0.0000
2022-07-27 21:06,14.12,nan,0.00,0.44,47.57,0.0000,0.0000
2022-07-27 21:08,14.14,nan,0.00,0.44,47.56,0.0000,0.0000
2022-07-27 21:10,14.15,nan,0.00,0.44,47.55,0.0000,0.0000
2022-07-27 21:12,14.16,nan,0.00,0.44,47.55,0.0000,0.0000
2022-07-27 21:14,14.18,nan,0.00,0.44,47.54,0.0000,0.0000
2022-07-27 21:16,14.20,nan,0.00,0.44,47.54,0.0000,0.0000
2022-07-27 21:18,14.21,nan,0.00,0.44,47.53,0.0000,0.0000
2022-07-27 21:20,14.24,nan,0.00,0.44,47.52,0.0000,0.0000
2022-07-27 21:22,14.26,nan,0.00,0.44,47.52,0.0000,0.0000
2022-07-27 21:24,14.28,nan,0.00,0.44,47.51,0.0000,0.0000
2022-07-27 21:26,14.31,nan,0.00,0.44,47.51,0.0000,0.0000
2022-07-27 21:28,14.34,nan,0.00,0.44,47.50,0.0000,0.0000
2022-07-27 21:30,14.36,6.82,0.00,0.44,47.49,0.0000,0.0000
2022-07-27 21:32,14.40,nan,0.00,0.44,47.49,0.0000,0.0000
2022-07-27 21:34,14.43,nan,0.00,0.44,47.48,0.0000,0.0000
2022-07-27 21:36,14.46,nan,0.00,0.44,47.48,0.0000,0.0000
2022-07-27 21:38,14.50,nan,0.00,0.44,47.47,0.0000,0.0000
2022-07-27 21:40,14.54,nan,0.00,0.44,47.46,0.0000,0.0000
2022-07-27 21:42,14.58,nan,0.00,0.44,47.46,0.0000,0.0000
2022-07-27 21:44,14.62,nan,0.00,0.44,47.45,0.0000,0.0000
2022-07-27 21:46,14.66,nan,0.00,0.44,47.45,0.0000,0.0000
2022-07-27 21:48,14.70,nan,0.00,0.44,47.44,0.0000,0.0000
2022-07-27 21:50,14.75,nan,0.00,0.44,47.43,0.0000,0.0000
2022-07-27 21:52,14.80,nan,0.00,0.44,47.43,0.0000,0.0000
2022-07-27 21:54,14.85,nan,0.00,0.44,47.42,0.0000,0.0000
2022-07-27 21:56,14.90,nan,0.00,0.44,47.42,0.0000,0.0000
2022-07-27 21:58,14.95,nan,0.00,0.44,47.41,0.0000,0.0000
2022-07-27 22:00,15.00,6.60,0.00,0.44,47.40,0.0000,0.0000
2022-07-27 22:02,15.05,nan,0.00,0.44,47.40,0.0000,0.0000
2022-07-27 22:04,15.11,nan,0.00,0.44,47.39,0.0000,0.0000
2022-07-27 22:06,15.16,nan,0.00,0.44,47.38,0.0000,0.0000
2022-07-27 22:08,15.22,nan,0.00,0.44,47.38,0.0000,0.0000
2022-07-27 22:10,15.27,nan,0.00,0.44,47.37,0.0000,0.0000
2022-07-27 22:12,15.33,nan,0.00,0.44,47.37,0.0000,0.0000
2022-07-27 22:14,15.39,nan,0.00,0.44,47.36,0.0000,0.0000
2022-07-27 22:16,15.45,nan,0.00,0.44,47.35,0.0000,0.0000
2022-07-27 22:18,15.51,nan,0.00,0.44,47.35,0.0000,0.0000
2022-07-27 22:20,15.56,nan,0.00,0.44,47.34,0.0000,0.0000
2022-07-27 22:22,15.62,nan,0.00,0.44,47.34,0.0000,0.0000
2022-07-27 22:24,15.68,nan,0.00,0.44,47.33,0.0000,0.0000
2022-07-27 22:26,15.74,nan,0.00,0.44,47.32,0.0000,0.0000
2022-07-27 22:28,15.80,nan,0.00,0.44,47.32,0.0000,0.0000
2022-07-27 22:30,15.85,6.34,0.00,0.44,47.31,0.0000,0.0000
2022-07-27 22:32,15.91,nan,0.00,0.44,47.31,0.0000,0.0000
2022-07-27 22:34,15.97,nan,0.00,0.44,47.30,0.0000,0.0000
2022-07-27 22:36,16.02,nan,0.00,0.44,47.29,0.0000,0.0000
2022-07-27 22:38,16.08,nan,0.00,0.44,47.29,0.0000,0.0000
2022-07-27 22:40,16.13,nan,0.00,0.44,47.28,0.0000,0.0000
2022-07-27 22:42,16.18,nan,0.00,0.44,47.28,0.0000,0.0000
2022-07-27 22:44,16.23,nan,0.00,0.44,47.27,0.0000,0.0000
2022-07-27 22:46,16.28,nan,0.00,0.44,47.26,0.0000,0.0000
2022-07-27 22:48,16.33,nan,0.00,0.44,47.26,0.0000,0.0000
2022-07-27 22:50,16.37,nan,0.00,0.44,47.25,0.0000,0.0000
2022-07-27 22:52,16.42,nan,0.00,0.44,47.25,0.0000,0.0000
2022-07-27 22:54,16.46,nan,0.00,0.44,47.24,0.0000,0.0000
2022-07-27 22:56,16.50,nan,0.00,0.44,47.23,0.0000,0.0000
2022-07-27 22:58,16.54,nan,0.00,0.44,47.23,0.0000,0.0000
2022-07-27 23:00,16.58,6.17,0.00,0.44,47.22,0.0000,0.0000
2022-07-27 23:02,16.61,nan,0.00,0.44,47.22,0.0000,0.0000
2022-07-27 23:04,16.65,nan,0.00,0.44,47.21,0.0000,0.0000
2022-07-27 23:06,16.68,nan,0.00,0.44,47.20,0.0000,0.0000
2022-07-27 23:08,16.71,nan,0.00,0.44,47.20,0.0000,0.0000
2022-07-27 23:10,16.73,nan,0.00,0.44,47.19,0.0000,0.0000
2022-07-27 23:12,16.76,nan,0.00,0.44,47.19,0.0000,0.0000
2022-07-27 23:14,16.78,nan,0.00,0.44,47.18,0.0000,0.0000
2022-07-27 23:16,16.80,nan,0.00,0.44,47.17,0.0000,0.0000
2022-07-27 23:18,16.82,nan,0.00,0.44,47.17,0.0000,0.0000
2022-07-27 23:20,16.84,nan,0.00,0.44,47.16,0.0000,0.0000
2022-07-27 23:22,16.85,nan,0.00,0.44,47.16,0.0000,0.0000
2022-07-27 23:24,16.86,nan,0.00,0.44,47.15,0.0000,0.0000
2022-07-27 23:26,16.87,nan,0.00,0.44,47.14,0.0000,0.0000
2022-07-27 23:28,16.88,nan,0.00,0.44,47.14,0.0000,0.0000
2022-07-27 23:30,16.89,6.12,0.00,0.44,47.13,0.0000,0.0000
