Time,Discharge(m^3 s^-1),Observed(m^3 s^-1),Precip(mm h^-1),PET(mm h^-1),SM(%),Fast Flow(mm*1000),Slow Flow(mm*1000)
2022-07-27 14:28,6.72,nan,0.00,0.46,40.42,0.0000,0.0000
2022-07-27 14:30,6.69,3.43,0.00,0.46,40.41,0.0000,0.0000
2022-07-27 14:32,6.67,nan,0.00,0.46,40.41,0.0000,0.0000
2022-07-27 14:34,6.64,nan,0.00,0.46,40.40,0.0000,0.0000
2022-07-27 14:36,6.61,nan,0.00,0.46,40.40,0.0000,0.0000
2022-07-27 14:38,6.59,nan,0.00,0.46,40.40,0.0000,0.0000
2022-07-27 14:40,6.56,nan,0.00,0.46,40.39,0.0000,0.0000
2022-07-27 14:42,6.53,nan,0.00,0.46,40.39,0.0000,0.0000
2022-07-27 14:44,6.51,nan,0.00,0.46,40.39,0.0000,0.0000
2022-07-27 14:46,6.48,nan,0.00,0.46,40.38,0.0000,0.0000
2022-07-27 14:48,6.45,nan,0.00,0.46,40.38,0.0000,0.0000
2022-07-27 14:50,6.43,nan,0.00,0.46,40.38,0.0000,0.0000
2022-07-27 14:52,6.40,nan,0.00,0.46,40.37,0.0000,0.0000
2022-07-27 14:54,6.38,nan,0.00,0.46,40.37,0.0000,0.0000
2022-07-27 14:56,6.35,nan,0.00,0.46,40.36,0.0000,0.0000
2022-07-27 14:58,6.33,nan,0.00,0.46,40.36,0.0000,0.0000
2022-07-27 15:00,6.30,3.31,0.00,0.46,40.36,0.0000,0.0000
2022-07-27 15:02,6.28,nan,0.00,0.46,40.35,0.0000,0.0000
2022-07-27 15:04,6.25,nan,0.00,0.46,40.35,0.0000,0.0000
2022-07-27 15:06,6.23,nan,0.00,0.46,40.35,0.0000,0.0000
2022-07-27 15:08,6.20,nan,0.00,0.46,40.34,0.0000,0.0000
2022-07-27 15:10,6.18,nan,0.00,0.46,40.34,0.0000,0.0000
2022-07-27 15:12,6.16,nan,0.00,0.46,40.33,0.0000,0.0000
2022-07-27 15:14,6.13,nan,0.00,0.46,40.33,0.0000,0.0000
2022-07-27 15:16,6.11,nan,0.00,0.46,40.33,0.0000,0.0000
2022-07-27 15:18,6.09,nan,0.00,0.46,40.32,0.0000,0.0000
2022-07-27 15:20,6.06,nan,0.00,0.46,40.32,0.0000,0.0000
2022-07-27 15:22,6.04,nan,0.00,0.46,40.32,0.0000,0.0000
2022-07-27 15:24,6.02,nan,0.00,0.46,40.31,0.0000,0.0000
2022-07-27 15:26,5.99,nan,0.00,0.46,40.31,0.0000,0.0000
2022-07-27 15:28,5.97,nan,0.00,0.46,40.30,0.0000,0.0000
2022-07-27 15:30,5.95,3.20,0.00,0.46,40.30,0.0000,0.0000
2022-07-27 15:32,5.93,nan,0.00,0.46,40.30,0.0000,0.0000
2022-07-27 15:34,5.91,nan,0.00,0.46,40.29,0.0000,0.0000
2022-07-27 15:36,5.88,nan,0.00,0.46,40.29,0.0000,0.0000
2022-07-27 15:38,5.86,nan,0.00,0.46,40.29,0.0000,0.0000
2022-07-27 15:40,5.84,nan,0.00,0.46,40.28,0.0000,0.0000
2022-07-27 15:42,5.82,nan,0.00,0.46,40.28,0.0000,0.0000
2022-07-27 15:44,5.80,nan,0.00,0.46,40.28,0.0000,0.0000
2022-07-27 15:46,5.78,nan,0.00,0.46,40.27,0.0000,0.0000
2022-07-27 15:48,5.76,nan,0.00,0.46,40.27,0.0000,0.0000
2022-07-27 15:50,5.74,nan,0.00,0.46,40.26,0.0000,0.0000
2022-07-27 15:52,5.71,nan,0.00,0.46,40.26,0.0000,0.0000
2022-07-27 15:54,5.69,nan,0.00,0.46,40.26,0.0000,0.0000
2022-07-27 15:56,5.67,nan,0.00,0.46,40.25,0.0000,0.0000
2022-07-27 15:58,5.65,nan,0.00,0.46,40.25,0.0000,0.0000
2022-07-27 16:00,5.63,3.09,0.00,0.46,40.25,0.0000,0.0000
2022-07-27 16:02,5.61,nan,0.00,0.46,40.24,0.0000,0.0000
2022-07-27 16:04,5.59,nan,0.00,0.46,40.24,0.0000,0.0000
2022-07-27 16:06,5.57,nan,0.00,0.46,40.23,0.0000,0.0000
2022-07-27 16:08,5.55,nan,0.00,0.46,40.23,0.0000,0.0000
2022-07-27 16:10,5.54,nan,0.00,0.46,40.23,0.0000,0.0000
2022-07-27 16:12,5.52,nan,0.00,0.46,40.22,0.0000,0.0000
2022-07-27 16:14,5.50,nan,0.00,0.46,40.22,0.0000,0.0000
2022-07-27 16:16,5.48,nan,0.00,0.46,40.22,0.0000,0.0000
2022-07-27 16:18,5.46,nan,0.00,0.46,40.21,0.0000,0.0000
2022-07-27 16:20,5.44,nan,0.00,0.46,40.21,0.0000,0.0000
2022-07-27 16:22,5.42,nan,0.00,0.46,40.21,0.0000,0.0000
2022-07-27 16:24,5.40,nan,0.00,0.46,40.20,0.0000,0.0000
2022-07-27 16:26,5.38,nan,0.00,0.46,40.20,0.0000,0.0000
2022-07-27 16:28,5.37,nan,0.00,0.46,40.19,0.0000,0.0000
2022-07-27 16:30,5.35,3.06,0.00,0.46,40.19,0.0000,0.0000
2022-07-27 16:32,5.33,nan,0.00,0.46,40.19,0.0000,0.0000
2022-07-27 16:34,5.31,nan,0.00,0.46,40.18,0.0000,0.0000
2022-07-27 16:36,5.29,nan,0.00,0.46,40.18,0.0000,0.0000
2022-07-27 16:38,5.28,nan,0.01,0.46,40.18,0.0000,0.0000
2022-07-27 16:40,5.26,nan,0.01,0.46,40.17,0.0000,0.0000
2022-07-27 16:42,5.24,nan,0.00,0.46,40.17,0.0000,0.0000
2022-07-27 16:44,5.22,nan,0.00,0.46,40.16,0.0000,0.0000
2022-07-27 16:46,5.21,nan,0.00,0.46,40.16,0.0000,0.0000
2022-07-27 16:48,5.19,nan,0.00,0.46,40.16,0.0000,0.0000
2022-07-27 16:50,5.17,nan,0.00,0.46,40.15,0.0000,0.0000
2022-07-27 16:52,5.16,nan,0.00,0.46,40.15,0.0000,0.0000
2022-07-27 16:54,5.14,nan,0.00,0.46,40.15,0.0000,0.0000
2022-07-27 16:56,5.12,nan,0.00,0.46,40.14,0.0000,0.0000
2022-07-27 16:58,5.11,nan,0.00,0.46,40.14,0.0000,0.0000
2022-07-27 17:00,5.09,2.94,0.00,0.46,40.14,0.0000,0.0000
2022-07-27 17:02,5.07,nan,0.00,0.46,40.13,0.0000,0.0000
2022-07-27 17:04,5.06,nan,0.00,0.46,40.13,0.0000,0.0000
2022-07-27 17:06,5.04,nan,0.00,0.46,40.12,0.0000,0.0000
2022-07-27 17:08,5.03,nan,0.00,0.46,40.12,0.0000,0.0000
2022-07-27 17:10,5.01,nan,0.00,0.46,40.12,0.0000,0.0000
2022-07-27 17:12,4.99,nan,0.01,0.46,40.11,0.0000,0.0004
2022-07-27 17:14,4.98,nan,0.01,0.46,40.11,0.0000,0.0009
2022-07-27 17:16,4.96,nan,0.33,0.46,40.11,0.0111,0.0218
2022-07-27 17:18,4.95,nan,0.43,0.46,40.11,0.0167,0.0268
2022-07-27 17:20,4.93,nan,0.88,0.46,40.12,0.0460,0.0446
2022-07-27 17:22,4.92,nan,1.64,0.46,40.13,0.0923,0.0825
2022-07-27 17:24,4.91,nan,2.61,0.46,40.16,0.1694,0.1235
2022-07-27 17:26,4.89,nan,2.60,0.46,40.18,0.1694,0.1231
2022-07-27 17:28,4.89,nan,5.02,0.46,40.23,0.4271,0.1727
2022-07-27 17:30,4.88,2.89,6.37,0.46,40.30,0.4945,0.2192
2022-07-27 17:32,4.88,nan,6.10,0.46,40.37,0.4073,0.2437
2022-07-27 17:34,4.87,nan,6.23,0.46,40.43,0.4243,0.2437
2022-07-27 17:36,4.87,nan,6.27,0.46,40.50,0.4162,0.2508
2022-07-27 17:38,4.87,nan,6.30,0.46,40.58,0.4112,0.2394
2022-07-27 17:40,4.87,nan,5.24,0.46,40.63,0.3378,0.2031
2022-07-27 17:42,4.87,nan,3.41,0.46,40.67,0.1829,0.1558
2022-07-27 17:44,4.87,nan,2.82,0.46,40.70,0.1398,0.1426
2022-07-27 17:46,4.88,nan,1.25,0.46,40.71,0.0454,0.0727
2022-07-27 17:48,4.88,nan,0.79,0.46,40.72,0.0180,0.0538
2022-07-27 17:50,4.88,nan,0.46,0.46,40.72,0.0046,0.0312
2022-07-27 17:52,4.88,nan,0.38,0.46,40.72,0.0053,0.0260
2022-07-27 17:54,4.89,nan,0.34,0.46,40.72,0.0046,0.0257
2022-07-27 17:56,4.89,nan,0.14,0.46,40.72,0.0014,0.0071
2022-07-27 17:58,4.89,nan,0.14,0.46,40.71,0.0014,0.0071
2022-07-27 18:00,4.89,2.78,0.04,0.46,40.71,0.0004,0.0018
2022-07-27 18:02,4.89,nan,0.03,0.46,40.71,0.0002,0.0020
2022-07-27 18:04,4.90,nan,0.01,0.46,40.70,0.0000,0.0006
2022-07-27 18:06,4.90,nan,0.00,0.46,40.70,0.0000,0.0000
2022-07-27 18:08,4.90,nan,0.00,0.46,40.70,0.0000,0.0000
2022-07-27 18:10,4.90,nan,0.27,0.46,40.70,0.0234,0.0102
2022-07-27 18:12,4.90,nan,0.53,0.46,40.70,0.0414,0.0217
2022-07-27 18:14,4.90,nan,0.29,0.46,40.70,0.0170,0.0158
2022-07-27 18:16,4.90,nan,0.29,0.46,40.70,0.0170,0.0158
2022-07-27 18:18,4.90,nan,0.46,0.46,40.70,0.0276,0.0151
2022-07-27 18:20,4.91,nan,0.89,0.46,40.70,0.0854,0.0281
2022-07-27 18:22,4.91,nan,0.89,0.46,40.71,0.0855,0.0282
2022-07-27 18:24,4.91,nan,0.33,0.46,40.71,0.0138,0.0204
2022-07-27 18:26,4.92,nan,0.24,0.46,40.70,0.0101,0.0148
2022-07-27 18:28,4.92,nan,0.07,0.46,40.70,0.0004,0.0057
2022-07-27 18:30,4.92,2.68,0.05,0.46,40.70,0.0010,0.0031
2022-07-27 18:32,4.92,nan,0.02,0.46,40.69,0.0001,0.0016
2022-07-27 18:34,4.92,nan,0.00,0.46,40.69,0.0000,0.0000
2022-07-27 18:36,4.92,nan,0.00,0.46,40.69,0.0000,0.0000
2022-07-27 18:38,4.92,nan,0.01,0.46,40.68,0.0000,0.0000
2022-07-27 18:40,4.92,nan,0.00,0.46,40.68,0.0000,0.0000
2022-07-27 18:42,4.92,nan,0.02,0.46,40.68,0.0002,0.0001
2022-07-27 18:44,4.92,nan,0.16,0.46,40.67,0.0128,0.0057
2022-07-27 18:46,4.92,nan,0.26,0.46,40.67,0.0212,0.0090
2022-07-27 18:48,4.91,nan,0.28,0.46,40.67,0.0230,0.0103
2022-07-27 18:50,4.91,nan,0.09,0.46,40.67,0.0011,0.0054
2022-07-27 18:52,4.91,nan,0.02,0.46,40.67,0.0000,0.0000
2022-07-27 18:54,4.90,nan,0.02,0.46,40.66,0.0000,0.0000
2022-07-27 18:56,4.90,nan,0.00,0.46,40.66,0.0000,0.0002
2022-07-27 18:58,4.90,nan,0.00,0.46,40.65,0.0000,0.0000
2022-07-27 19:00,4.89,2.63,0.00,0.46,40.65,0.0000,0.0000
2022-07-27 19:02,4.89,nan,0.00,0.46,40.65,0.0000,0.0000
2022-07-27 19:04,4.88,nan,0.00,0.46,40.64,0.0000,0.0000
2022-07-27 19:06,4.88,nan,0.00,0.46,40.64,0.0000,0.0000
2022-07-27 19:08,4.87,nan,0.00,0.46,40.64,0.0000,0.0000
2022-07-27 19:10,4.87,nan,0.00,0.46,40.63,0.0000,0.0000
2022-07-27 19:12,4.86,nan,0.00,0.46,40.63,0.0000,0.0000
2022-07-27 19:14,4.86,nan,0.00,0.46,40.62,0.0000,0.0000
2022-07-27 19:16,4.85,nan,0.00,0.46,40.62,0.0000,0.0000
2022-07-27 19:18,4.85,nan,0.00,0.46,40.62,0.0000,0.0000
2022-07-27 19:20,4.84,nan,0.00,0.46,40.61,0.0000,0.0000
2022-07-27 19:22,4.83,nan,0.00,0.46,40.61,0.0000,0.0000
2022-07-27 19:24,4.83,nan,0.00,0.46,40.61,0.0000,0.0000
2022-07-27 19:26,4.82,nan,0.00,0.46,40.60,0.0000,0.0000
2022-07-27 19:28,4.82,nan,0.00,0.46,40.60,0.0000,0.0000
2022-07-27 19:30,4.81,2.53,0.00,0.46,40.59,0.0000,0.0000
2022-07-27 19:32,4.80,nan,0.00,0.46,40.59,0.0000,0.0000
2022-07-27 19:34,4.80,nan,0.00,0.46,40.59,0.0000,0.0000
2022-07-27 19:36,4.79,nan,0.00,0.46,40.58,0.0000,0.0000
2022-07-27 19:38,4.79,nan,0.00,0.46,40.58,0.0000,0.0000
2022-07-27 19:40,4.78,nan,0.00,0.46,40.58,0.0000,0.0000
2022-07-27 19:42,4.78,nan,0.00,0.46,40.57,0.0000,0.0000
2022-07-27 19:44,4.77,nan,0.00,0.46,40.57,0.0000,0.0000
2022-07-27 19:46,4.76,nan,0.00,0.46,40.56,0.0000,0.0000
2022-07-27 19:48,4.76,nan,0.00,0.46,40.56,0.0000,0.0000
2022-07-27 19:50,4.75,nan,0.00,0.46,40.56,0.0000,0.0000
2022-07-27 19:52,4.75,nan,0.00,0.46,40.55,0.0000,0.0000
2022-07-27 19:54,4.74,nan,0.00,0.46,40.55,0.0000,0.0000
2022-07-27 19:56,4.74,nan,0.00,0.46,40.55,0.0000,0.0000
2022-07-27 19:58,4.73,nan,0.00,0.46,40.54,0.0000,0.0000
2022-07-27 20:00,4.73,2.48,0.00,0.46,40.54,0.0000,0.0000
2022-07-27 20:02,4.72,nan,0.00,0.46,40.53,0.0000,0.0000
2022-07-27 20:04,4.72,nan,0.00,0.46,40.53,0.0000,0.0000
2022-07-27 20:06,4.71,nan,0.00,0.46,40.53,0.0000,0.0000
2022-07-27 20:08,4.71,nan,0.00,0.46,40.52,0.0000,0.0000
2022-07-27 20:10,4.70,nan,0.00,0.46,40.52,0.0000,0.0000
2022-07-27 20:12,4.70,nan,0.00,0.46,40.52,0.0000,0.0000
2022-07-27 20:14,4.69,nan,0.00,0.46,40.51,0.0000,0.0000
2022-07-27 20:16,4.69,nan,0.00,0.46,40.51,0.0000,0.0000
2022-07-27 20:18,4.69,nan,0.00,0.46,40.50,0.0000,0.0000
2022-07-27 20:20,4.68,nan,0.00,0.46,40.50,0.0000,0.0000
2022-07-27 20:22,4.68,nan,0.00,0.46,40.50,0.0000,0.0000
2022-07-27 20:24,4.67,nan,0.00,0.46,40.49,0.0000,0.0000
2022-07-27 20:26,4.67,nan,0.00,0.46,40.49,0.0000,0.0000
2022-07-27 20:28,4.67,nan,0.00,0.46,40.49,0.0000,0.0000
2022-07-27 20:30,4.66,2.43,0.00,0.46,40.48,0.0000,0.0000
2022-07-27 20:32,4.66,nan,0.00,0.46,40.48,0.0000,0.0000
2022-07-27 20:34,4.65,nan,0.00,0.46,40.48,0.0000,0.0000
2022-07-27 20:36,4.65,nan,0.00,0.46,40.47,0.0000,0.0000
2022-07-27 20:38,4.65,nan,0.00,0.46,40.47,0.0000,0.0000
2022-07-27 20:40,4.64,nan,0.00,0.46,40.46,0.0000,0.0000
2022-07-27 20:42,4.64,nan,0.00,0.46,40.46,0.0000,0.0000
2022-07-27 20:44,4.64,nan,0.00,0.46,40.46,0.0000,0.0000
2022-07-27 20:46,4.63,nan,0.00,0.46,40.45,0.0000,0.0000
2022-07-27 20:48,4.63,nan,0.00,0.46,40.45,0.0000,0.0000
2022-07-27 20:50,4.63,nan,0.00,0.46,40.45,0.0000,0.0000
2022-07-27 20:52,4.63,nan,0.00,0.46,40.44,0.0000,0.0000
2022-07-27 20:54,4.62,nan,0.00,0.46,40.44,0.0000,0.0000
2022-07-27 20:56,4.62,nan,0.00,0.46,40.43,0.0000,0.0000
2022-07-27 20:58,4.62,nan,0.00,0.46,40.43,0.0000,0.0000
2022-07-27 21:00,4.61,2.33,0.00,0.46,40.43,0.0000,0.0000
2022-07-27 21:02,4.61,nan,0.00,0.46,40.42,0.0000,0.0000
2022-07-27 21:04,4.61,nan,0.00,0.46,40.42,0.0000,0.0000
2022-07-27 21:06,4.61,nan,0.00,0.46,40.42,0.0000,0.0000
2022-07-27 21:08,4.60,nan,0.00,0.46,40.41,0.0000,0.0000
2022-07-27 21:10,4.60,nan,0.00,0.46,40.41,0.0000,0.0000
2022-07-27 21:12,4.60,nan,0.00,0.46,40.40,0.0000,0.0000
2022-07-27 21:14,4.59,nan,0.00,0.46,40.40,0.0000,0.0000
2022-07-27 21:16,4.59,nan,0.00,0.46,40.40,0.0000,0.0000
2022-07-27 21:18,4.59,nan,0.00,0.46,40.39,0.0000,0.0000
2022-07-27 21:20,4.59,nan,0.00,0.46,40.39,0.0000,0.0000
2022-07-27 21:22,4.58,nan,0.00,0.46,40.39,0.0000,0.0000
2022-07-27 21:24,4.58,nan,0.00,0.46,40.38,0.0000,0.0000
2022-07-27 21:26,4.58,nan,0.00,0.46,40.38,0.0000,0.0000
2022-07-27 21:28,4.58,nan,0.00,0.46,40.38,0.0000,0.0000
2022-07-27 21:30,4.57,2.33,0.00,0.46,40.37,0.0000,0.0000
2022-07-27 21:32,4.57,nan,0.00,0.46,40.37,0.0000,0.0000
2022-07-27 21:34,4.57,nan,0.00,0.46,40.36,0.0000,0.0000
2022-07-27 21:36,4.56,nan,0.00,0.46,40.36,0.0000,0.0000
2022-07-27 21:38,4.56,nan,0.00,0.46,40.36,0.0000,0.0000
2022-07-27 21:40,4.56,nan,0.00,0.46,40.35,0.0000,0.0000
2022-07-27 21:42,4.56,nan,0.00,0.46,40.35,0.0000,0.0000
2022-07-27 21:44,4.55,nan,0.00,0.46,40.35,0.0000,0.0000
2022-07-27 21:46,4.55,nan,0.00,0.46,40.34,0.0000,0.0000
2022-07-27 21:48,4.55,nan,0.00,0.46,40.34,0.0000,0.0000
2022-07-27 21:50,4.54,nan,0.00,0.46,40.33,0.0000,0.0000
2022-07-27 21:52,4.54,nan,0.00,0.46,40.33,0.0000,0.0000
2022-07-27 21:54,4.54,nan,0.00,0.46,40.33,0.0000,0.0000
2022-07-27 21:56,4.53,nan,0.00,0.46,40.32,0.0000,0.0000
2022-07-27 21:58,4.53,nan,0.00,0.46,40.32,0.0000,0.0000
2022-07-27 22:00,4.53,2.23,0.00,0.46,40.32,0.0000,0.0000
2022-07-27 22:02,4.53,nan,0.00,0.46,40.31,0.0000,0.0000
2022-07-27 22:04,4.52,nan,0.00,0.46,40.31,0.0000,0.0000
2022-07-27 22:06,4.52,nan,0.00,0.46,40.30,0.0000,0.0000
2022-07-27 22:08,4.52,nan,0.00,0.46,40.30,0.0000,0.0000
2022-07-27 22:10,4.51,nan,0.00,0.46,40.30,0.0000,0.0000
2022-07-27 22:12,4.51,nan,0.00,0.46,40.29,0.0000,0.0000
2022-07-27 22:14,4.51,nan,0.00,0.46,40.29,0.0000,0.0000
2022-07-27 22:16,4.50,nan,0.00,0.46,40.29,0.0000,0.0000
2022-07-27 22:18,4.50,nan,0.00,0.46,40.28,0.0000,0.0000
2022-07-27 22:20,4.49,nan,0.00,0.46,40.28,0.0000,0.0000
2022-07-27 22:22,4.49,nan,0.00,0.46,40.28,0.0000,0.0000
2022-07-27 22:24,4.49,nan,0.00,0.46,40.27,0.0000,0.0000
2022-07-27 22:26,4.48,nan,0.00,0.46,40.27,0.0000,0.0000
2022-07-27 22:28,4.48,nan,0.00,0.46,40.26,0.0000,0.0000
2022-07-27 22:30,4.48,2.17,0.00,0.46,40.26,0.0000,0.0000
2022-07-27 22:32,4.47,nan,0.00,0.46,40.26,0.0000,0.0000
2022-07-27 22:34,4.47,nan,0.00,0.46,40.25,0.0000,0.0000
2022-07-27 22:36,4.46,nan,0.00,0.46,40.25,0.0000,0.0000
2022-07-27 22:38,4.46,nan,0.00,0.46,40.25,0.0000,0.0000
2022-07-27 22:40,4.45,nan,0.00,0.46,40.24,0.0000,0.0000
2022-07-27 22:42,4.45,nan,0.00,0.46,40.24,0.0000,0.0000
2022-07-27 22:44,4.45,nan,0.00,0.46,40.23,0.0000,0.0000
2022-07-27 22:46,4.44,nan,0.00,0.46,40.23,0.0000,0.0000
2022-07-27 22:48,4.44,nan,0.00,0.46,40.23,0.0000,0.0000
2022-07-27 22:50,4.43,nan,0.00,0.46,40.22,0.0000,0.0000
2022-07-27 22:52,4.43,nan,0.00,0.46,40.22,0.0000,0.0000
2022-07-27 22:54,4.42,nan,0.00,0.46,40.22,0.0000,0.0000
2022-07-27 22:56,4.42,nan,0.00,0.46,40.21,0.0000,0.0000
2022-07-27 22:58,4.41,nan,0.00,0.46,40.21,0.0000,0.0000
2022-07-27 23:00,4.41,2.12,0.00,0.46,40.20,0.0000,0.0000
2022-07-27 23:02,4.40,nan,0.00,0.46,40.20,0.0000,0.0000
2022-07-27 23:04,4.40,nan,0.00,0.46,40.20,0.0000,0.0000
2022-07-27 23:06,4.39,nan,0.00,0.46,40.19,0.0000,0.0000
2022-07-27 23:08,4.39,nan,0.00,0.46,40.19,0.0000,0.0000
2022-07-27 23:10,4.38,nan,0.00,0.46,40.19,0.0000,0.0000
2022-07-27 23:12,4.38,nan,0.00,0.46,40.18,0.0000,0.0000
2022-07-27 23:14,4.37,nan,0.00,0.46,40.18,0.0000,0.0000
2022-07-27 23:16,4.37,nan,0.00,0.46,40.18,0.0000,0.0000
2022-07-27 23:18,4.36,nan,0.00,0.46,40.17,0.0000,0.0000
2022-07-27 23:20,4.36,nan,0.00,0.46,40.17,0.0000,0.0000
2022-07-27 23:22,4.35,nan,0.00,0.46,40.16,0.0000,0.0000
2022-07-27 23:24,4.35,nan,0.00,0.46,40.16,0.0000,0.0000
2022-07-27 23:26,4.34,nan,0.00,0.46,40.16,0.0000,0.0000
2022-07-27 23:28,4.34,nan,0.00,0.46,40.15,0.0000,0.0000
2022-07-27 23:30,4.33,2.06,0.00,0.46,40.15,0.0000,0.0000
