Time,Discharge(m^3 s^-1),Observed(m^3 s^-1),Precip(mm h^-1),PET(mm h^-1),SM(%),Fast Flow(mm*1000),Slow Flow(mm*1000)
2022-07-27 12:56,1.08,nan,0.00,0.59,27.34,0.0000,0.0000
2022-07-27 12:58,1.08,nan,0.00,0.59,27.34,0.0000,0.0000
2022-07-27 13:00,1.08,0.26,0.00,0.59,27.33,0.0000,0.0000
2022-07-27 13:02,1.08,nan,0.00,0.59,27.33,0.0000,0.0000
2022-07-27 13:04,1.07,nan,0.00,0.59,27.33,0.0000,0.0000
2022-07-27 13:06,1.07,nan,0.00,0.59,27.32,0.0000,0.0000
2022-07-27 13:08,1.07,nan,0.00,0.59,27.32,0.0000,0.0000
2022-07-27 13:10,1.07,0.25,0.00,0.59,27.32,0.0000,0.0000
2022-07-27 13:12,1.07,nan,0.00,0.59,27.31,0.0000,0.0000
2022-07-27 13:14,1.07,nan,0.00,0.59,27.31,0.0000,0.0000
2022-07-27 13:16,1.07,nan,0.00,0.59,27.31,0.0000,0.0000
2022-07-27 13:18,1.07,nan,0.00,0.59,27.31,0.0000,0.0000
2022-07-27 13:20,1.06,0.25,0.00,0.59,27.30,0.0000,0.0000
2022-07-27 13:22,1.06,nan,0.00,0.59,27.30,0.0000,0.0000
2022-07-27 13:24,1.06,nan,0.00,0.59,27.30,0.0000,0.0000
2022-07-27 13:26,1.06,nan,0.00,0.59,27.29,0.0000,0.0000
2022-07-27 13:28,1.06,nan,0.00,0.59,27.29,0.0000,0.0000
2022-07-27 13:30,1.06,0.25,0.00,0.59,27.29,0.0000,0.0000
2022-07-27 13:32,1.06,nan,0.00,0.59,27.29,0.0000,0.0000
2022-07-27 13:34,1.06,nan,0.00,0.59,27.28,0.0000,0.0000
2022-07-27 13:36,1.05,nan,0.00,0.59,27.28,0.0000,0.0000
2022-07-27 13:38,1.05,nan,0.00,0.59,27.28,0.0000,0.0000
2022-07-27 13:40,1.05,0.25,0.00,0.59,27.27,0.0000,0.0000
2022-07-27 13:42,1.05,nan,0.00,0.59,27.27,0.0000,0.0000
2022-07-27 13:44,1.05,nan,0.00,0.59,27.27,0.0000,0.0000
2022-07-27 13:46,1.05,nan,0.00,0.59,27.26,0.0000,0.0000
2022-07-27 13:48,1.05,nan,0.00,0.59,27.26,0.0000,0.0000
2022-07-27 13:50,1.04,0.24,0.00,0.59,27.26,0.0000,0.0000
2022-07-27 13:52,1.04,nan,0.00,0.59,27.26,0.0000,0.0000
2022-07-27 13:54,1.04,nan,0.00,0.59,27.25,0.0000,0.0000
2022-07-27 13:56,1.04,nan,0.00,0.59,27.25,0.0000,0.0000
2022-07-27 13:58,1.04,nan,0.00,0.59,27.25,0.0000,0.0000
2022-07-27 14:00,1.04,0.24,0.00,0.59,27.24,0.0000,0.0000
2022-07-27 14:02,1.04,nan,0.00,0.59,27.24,0.0000,0.0000
2022-07-27 14:04,1.03,nan,0.00,0.59,27.24,0.0000,0.0000
2022-07-27 14:06,1.03,nan,0.00,0.59,27.23,0.0000,0.0000
2022-07-27 14:08,1.03,nan,0.00,0.59,27.23,0.0000,0.0000
2022-07-27 14:10,1.03,0.24,0.00,0.59,27.23,0.0000,0.0000
2022-07-27 14:12,1.03,nan,0.00,0.59,27.23,0.0000,0.0000
2022-07-27 14:14,1.03,nan,0.00,0.59,27.22,0.0000,0.0000
2022-07-27 14:16,1.03,nan,0.00,0.59,27.22,0.0000,0.0000
2022-07-27 14:18,1.02,nan,0.00,0.59,27.22,0.0000,0.0000
2022-07-27 14:20,1.02,0.24,0.00,0.59,27.21,0.0000,0.0000
2022-07-27 14:22,1.02,nan,0.00,0.59,27.21,0.0000,0.0000
2022-07-27 14:24,1.02,nan,0.00,0.59,27.21,0.0000,0.0000
2022-07-27 14:26,1.02,nan,0.00,0.59,27.21,0.0000,0.0000
2022-07-27 14:28,1.02,nan,0.00,0.59,27.20,0.0000,0.0000
2022-07-27 14:30,1.02,0.24,0.00,0.59,27.20,0.0000,0.0000
2022-07-27 14:32,1.01,nan,0.00,0.59,27.20,0.0000,0.0000
2022-07-27 14:34,1.01,nan,0.00,0.59,27.19,0.0000,0.0000
2022-07-27 14:36,1.01,nan,0.00,0.59,27.19,0.0000,0.0000
2022-07-27 14:38,1.01,nan,0.00,0.59,27.19,0.0000,0.0000
2022-07-27 14:40,1.01,0.23,0.00,0.59,27.18,0.0000,0.0000
2022-07-27 14:42,1.01,nan,0.08,0.59,27.18,0.0000,0.0000
2022-07-27 14:44,1.01,nan,0.10,0.59,27.18,0.0000,0.0000
2022-07-27 14:46,1.00,nan,0.08,0.59,27.18,0.0000,0.0000
2022-07-27 14:48,1.00,nan,0.00,0.59,27.17,0.0000,0.0000
2022-07-27 14:50,1.00,0.23,0.00,0.59,27.17,0.0000,0.0000
2022-07-27 14:52,1.00,nan,0.00,0.59,27.17,0.0000,0.0000
2022-07-27 14:54,1.00,nan,0.00,0.59,27.17,0.0000,0.0000
2022-07-27 14:56,1.00,nan,0.00,0.59,27.16,0.0000,0.0000
2022-07-27 14:58,1.00,nan,0.00,0.59,27.16,0.0000,0.0000
2022-07-27 15:00,0.99,0.23,0.00,0.59,27.16,0.0000,0.0000
2022-07-27 15:02,0.99,nan,0.00,0.59,27.15,0.0000,0.0000
2022-07-27 15:04,0.99,nan,0.00,0.59,27.15,0.0000,0.0000
2022-07-27 15:06,0.99,nan,0.00,0.59,27.15,0.0000,0.0000
2022-07-27 15:08,0.99,nan,0.00,0.59,27.14,0.0000,0.0000
2022-07-27 15:10,0.99,nan,0.00,0.59,27.14,0.0000,0.0000
2022-07-27 15:12,0.99,nan,0.00,0.59,27.14,0.0000,0.0000
2022-07-27 15:14,0.98,nan,0.00,0.59,27.14,0.0000,0.0000
2022-07-27 15:16,0.98,nan,0.00,0.59,27.13,0.0000,0.0000
2022-07-27 15:18,0.98,nan,0.00,0.59,27.13,0.0000,0.0000
2022-07-27 15:20,0.98,nan,0.00,0.59,27.13,0.0000,0.0000
2022-07-27 15:22,0.98,nan,0.00,0.59,27.12,0.0000,0.0000
2022-07-27 15:24,0.98,nan,0.00,0.59,27.12,0.0000,0.0000
2022-07-27 15:26,0.98,nan,0.00,0.59,27.12,0.0000,0.0000
2022-07-27 15:28,0.97,nan,0.00,0.59,27.12,0.0000,0.0000
2022-07-27 15:30,0.97,0.22,0.25,0.59,27.11,0.0018,0.0078
2022-07-27 15:32,0.97,nan,0.25,0.59,27.11,0.0018,0.0078
2022-07-27 15:34,0.97,nan,0.00,0.59,27.11,0.0000,0.0000
2022-07-27 15:36,0.97,nan,0.00,0.59,27.11,0.0000,0.0000
2022-07-27 15:38,0.97,nan,0.00,0.59,27.11,0.0000,0.0000
2022-07-27 15:40,0.97,nan,0.00,0.59,27.10,0.0000,0.0000
2022-07-27 15:42,0.96,nan,0.00,0.59,27.10,0.0000,0.0000
2022-07-27 15:44,0.96,nan,0.55,0.59,27.10,0.0051,0.0228
2022-07-27 15:46,0.96,nan,0.00,0.59,27.10,0.0000,0.0000
2022-07-27 15:48,0.96,nan,0.00,0.59,27.10,0.0000,0.0000
2022-07-27 15:50,0.96,nan,0.00,0.59,27.09,0.0000,0.0000
2022-07-27 15:52,0.96,nan,0.00,0.59,27.09,0.0000,0.0000
2022-07-27 15:54,0.96,nan,0.63,0.59,27.09,0.0334,0.0137
2022-07-27 15:56,0.96,nan,0.63,0.59,27.09,0.0334,0.0137
2022-07-27 15:58,0.96,nan,0.00,0.59,27.09,0.0000,0.0000
2022-07-27 16:00,0.95,nan,0.00,0.59,27.09,0.0000,0.0000
2022-07-27 16:02,0.95,nan,0.00,0.59,27.08,0.0000,0.0000
2022-07-27 16:04,0.95,nan,0.00,0.59,27.08,0.0000,0.0000
2022-07-27 16:06,0.95,nan,0.00,0.59,27.08,0.0000,0.0000
2022-07-27 16:08,0.95,nan,0.00,0.59,27.08,0.0000,0.0000
2022-07-27 16:10,0.95,0.21,0.00,0.59,27.07,0.0000,0.0000
2022-07-27 16:12,0.95,nan,0.00,0.59,27.07,0.0000,0.0000
2022-07-27 16:14,0.94,nan,0.00,0.59,27.07,0.0000,0.0000
2022-07-27 16:16,0.94,nan,0.00,0.59,27.06,0.0000,0.0000
2022-07-27 16:18,0.94,nan,0.00,0.59,27.06,0.0000,0.0000
2022-07-27 16:20,0.94,0.21,0.00,0.59,27.06,0.0000,0.0000
2022-07-27 16:22,0.94,nan,0.00,0.59,27.05,0.0000,0.0000
2022-07-27 16:24,0.94,nan,0.00,0.59,27.05,0.0000,0.0000
2022-07-27 16:26,0.94,nan,0.00,0.59,27.05,0.0000,0.0000
2022-07-27 16:28,0.94,nan,0.00,0.59,27.05,0.0000,0.0000
2022-07-27 16:30,0.93,0.21,0.00,0.59,27.04,0.0000,0.0000
2022-07-27 16:32,0.93,nan,0.00,0.59,27.04,0.0000,0.0000
2022-07-27 16:34,0.93,nan,0.00,0.59,27.04,0.0000,0.0000
2022-07-27 16:36,0.93,nan,0.00,0.59,27.03,0.0000,0.0000
2022-07-27 16:38,0.93,nan,0.00,0.59,27.03,0.0000,0.0000
2022-07-27 16:40,0.93,0.21,0.00,0.59,27.03,0.0000,0.0000
2022-07-27 16:42,0.93,nan,0.00,0.59,27.03,0.0000,0.0000
2022-07-27 16:44,0.92,nan,0.00,0.59,27.02,0.0000,0.0000
2022-07-27 16:46,0.92,nan,0.00,0.59,27.02,0.0000,0.0000
2022-07-27 16:48,0.92,nan,0.00,0.59,27.02,0.0000,0.0000
2022-07-27 16:50,0.92,0.21,0.00,0.59,27.01,0.0000,0.0000
2022-07-27 16:52,0.92,nan,0.00,0.59,27.01,0.0000,0.0000
2022-07-27 16:54,0.92,nan,0.00,0.59,27.01,0.0000,0.0000
2022-07-27 16:56,0.92,nan,0.00,0.59,27.01,0.0000,0.0000
2022-07-27 16:58,0.92,nan,0.00,0.59,27.00,0.0000,0.0000
2022-07-27 17:00,0.91,0.20,0.00,0.59,27.00,0.0000,0.0000
2022-07-27 17:02,0.91,nan,0.00,0.59,27.00,0.0000,0.0000
2022-07-27 17:04,0.91,nan,0.00,0.59,26.99,0.0000,0.0000
2022-07-27 17:06,0.91,nan,0.00,0.59,26.99,0.0000,0.0000
2022-07-27 17:08,0.91,nan,0.00,0.59,26.99,0.0000,0.0000
2022-07-27 17:10,0.91,0.20,0.00,0.59,26.98,0.0000,0.0000
2022-07-27 17:12,0.91,nan,0.00,0.59,26.98,0.0000,0.0000
2022-07-27 17:14,0.91,nan,0.00,0.59,26.98,0.0000,0.0000
2022-07-27 17:16,0.90,nan,0.00,0.59,26.98,0.0000,0.0000
2022-07-27 17:18,0.90,nan,0.00,0.59,26.97,0.0000,0.0000
2022-07-27 17:20,0.90,0.20,0.00,0.59,26.97,0.0000,0.0000
2022-07-27 17:22,0.90,nan,0.00,0.59,26.97,0.0000,0.0000
2022-07-27 17:24,0.90,nan,0.00,0.59,26.96,0.0000,0.0000
2022-07-27 17:26,0.90,nan,0.00,0.59,26.96,0.0000,0.0000
2022-07-27 17:28,0.90,nan,0.00,0.59,26.96,0.0000,0.0000
2022-07-27 17:30,0.90,0.20,0.00,0.59,26.96,0.0000,0.0000
2022-07-27 17:32,0.89,nan,0.00,0.59,26.95,0.0000,0.0000
2022-07-27 17:34,0.89,nan,0.00,0.59,26.95,0.0000,0.0000
2022-07-27 17:36,0.89,nan,0.00,0.59,26.95,0.0000,0.0000
2022-07-27 17:38,0.89,nan,0.00,0.59,26.94,0.0000,0.0000
2022-07-27 17:40,0.89,0.20,0.00,0.59,26.94,0.0000,0.0000
2022-07-27 17:42,0.89,nan,0.00,0.59,26.94,0.0000,0.0000
2022-07-27 17:44,0.89,nan,0.00,0.59,26.93,0.0000,0.0000
2022-07-27 17:46,0.89,nan,0.00,0.59,26.93,0.0000,0.0000
2022-07-27 17:48,0.89,nan,0.00,0.59,26.93,0.0000,0.0000
2022-07-27 17:50,0.88,0.19,0.00,0.59,26.93,0.0000,0.0000
2022-07-27 17:52,0.88,nan,0.00,0.59,26.92,0.0000,0.0000
2022-07-27 17:54,0.88,nan,0.00,0.59,26.92,0.0000,0.0000
2022-07-27 17:56,0.88,nan,0.00,0.59,26.92,0.0000,0.0000
2022-07-27 17:58,0.88,nan,0.00,0.59,26.91,0.0000,0.0000
2022-07-27 18:00,0.88,0.19,0.00,0.59,26.91,0.0000,0.0000
2022-07-27 18:02,0.88,nan,0.00,0.59,26.91,0.0000,0.0000
2022-07-27 18:04,0.88,nan,0.00,0.59,26.91,0.0000,0.0000
2022-07-27 18:06,0.87,nan,0.00,0.59,26.90,0.0000,0.0000
2022-07-27 18:08,0.87,nan,0.00,0.59,26.90,0.0000,0.0000
2022-07-27 18:10,0.87,0.18,0.00,0.59,26.90,0.0000,0.0000
2022-07-27 18:12,0.87,nan,0.00,0.59,26.89,0.0000,0.0000
2022-07-27 18:14,0.87,nan,0.00,0.59,26.89,0.0000,0.0000
2022-07-27 18:16,0.87,nan,0.00,0.59,26.89,0.0000,0.0000
2022-07-27 18:18,0.87,nan,0.00,0.59,26.89,0.0000,0.0000
2022-07-27 18:20,0.87,0.19,0.00,0.59,26.88,0.0000,0.0000
2022-07-27 18:22,0.87,nan,0.00,0.59,26.88,0.0000,0.0000
2022-07-27 18:24,0.86,nan,0.00,0.59,26.88,0.0000,0.0000
2022-07-27 18:26,0.86,nan,0.00,0.59,26.87,0.0000,0.0000
2022-07-27 18:28,0.86,nan,0.00,0.59,26.87,0.0000,0.0000
2022-07-27 18:30,0.86,0.18,0.00,0.59,26.87,0.0000,0.0000
2022-07-27 18:32,0.86,nan,0.00,0.59,26.86,0.0000,0.0000
2022-07-27 18:34,0.86,nan,0.00,0.59,26.86,0.0000,0.0000
2022-07-27 18:36,0.86,nan,0.00,0.59,26.86,0.0000,0.0000
2022-07-27 18:38,0.86,nan,0.00,0.59,26.86,0.0000,0.0000
2022-07-27 18:40,0.86,0.19,0.00,0.59,26.85,0.0000,0.0000
2022-07-27 18:42,0.86,nan,0.00,0.59,26.85,0.0000,0.0000
2022-07-27 18:44,0.85,nan,0.00,0.59,26.85,0.0000,0.0000
2022-07-27 18:46,0.85,nan,0.00,0.59,26.84,0.0000,0.0000
2022-07-27 18:48,0.85,nan,0.00,0.59,26.84,0.0000,0.0000
2022-07-27 18:50,0.85,0.18,0.00,0.59,26.84,0.0000,0.0000
2022-07-27 18:52,0.85,nan,0.00,0.59,26.84,0.0000,0.0000
2022-07-27 18:54,0.85,nan,0.00,0.59,26.83,0.0000,0.0000
2022-07-27 18:56,0.85,nan,0.00,0.59,26.83,0.0000,0.0000
2022-07-27 18:58,0.85,nan,0.00,0.59,26.83,0.0000,0.0000
2022-07-27 19:00,0.85,0.18,0.00,0.59,26.82,0.0000,0.0000
2022-07-27 19:02,0.84,nan,0.00,0.59,26.82,0.0000,0.0000
2022-07-27 19:04,0.84,nan,0.00,0.59,26.82,0.0000,0.0000
2022-07-27 19:06,0.84,nan,0.00,0.59,26.82,0.0000,0.0000
2022-07-27 19:08,0.84,nan,0.00,0.59,26.81,0.0000,0.0000
2022-07-27 19:10,0.84,0.18,0.00,0.59,26.81,0.0000,0.0000
2022-07-27 19:12,0.84,nan,0.00,0.59,26.81,0.0000,0.0000
2022-07-27 19:14,0.84,nan,0.00,0.59,26.80,0.0000,0.0000
2022-07-27 19:16,0.84,nan,0.00,0.59,26.80,0.0000,0.0000
2022-07-27 19:18,0.84,nan,0.00,0.59,26.80,0.0000,0.0000
2022-07-27 19:20,0.84,0.18,0.00,0.59,26.79,0.0000,0.0000
2022-07-27 19:22,0.83,nan,0.00,0.59,26.79,0.0000,0.0000
2022-07-27 19:24,0.83,nan,0.00,0.59,26.79,0.0000,0.0000
2022-07-27 19:26,0.83,nan,0.00,0.59,26.79,0.0000,0.0000
2022-07-27 19:28,0.83,nan,0.00,0.59,26.78,0.0000,0.0000
2022-07-27 19:30,0.83,0.17,0.00,0.59,26.78,0.0000,0.0000
2022-07-27 19:32,0.83,nan,0.00,0.59,26.78,0.0000,0.0000
2022-07-27 19:34,0.83,nan,0.00,0.59,26.77,0.0000,0.0000
2022-07-27 19:36,0.83,nan,0.00,0.59,26.77,0.0000,0.0000
2022-07-27 19:38,0.83,nan,0.00,0.59,26.77,0.0000,0.0000
2022-07-27 19:40,0.83,0.17,0.00,0.59,26.77,0.0000,0.0000
2022-07-27 19:42,0.83,nan,0.00,0.59,26.76,0.0000,0.0000
2022-07-27 19:44,0.82,nan,0.00,0.59,26.76,0.0000,0.0000
2022-07-27 19:46,0.82,nan,0.00,0.59,26.76,0.0000,0.0000
2022-07-27 19:48,0.82,nan,0.00,0.59,26.75,0.0000,0.0000
2022-07-27 19:50,0.82,0.17,0.00,0.59,26.75,0.0000,0.0000
2022-07-27 19:52,0.82,nan,0.00,0.59,26.75,0.0000,0.0000
2022-07-27 19:54,0.82,nan,0.00,0.59,26.75,0.0000,0.0000
2022-07-27 19:56,0.82,nan,0.00,0.59,26.74,0.0000,0.0000
2022-07-27 19:58,0.82,nan,0.00,0.59,26.74,0.0000,0.0000
2022-07-27 20:00,0.82,0.17,0.00,0.59,26.74,0.0000,0.0000
2022-07-27 20:02,0.82,nan,0.00,0.59,26.73,0.0000,0.0000
2022-07-27 20:04,0.82,nan,0.00,0.59,26.73,0.0000,0.0000
2022-07-27 20:06,0.81,nan,0.00,0.59,26.73,0.0000,0.0000
2022-07-27 20:08,0.81,nan,0.00,0.59,26.73,0.0000,0.0000
2022-07-27 20:10,0.81,0.17,0.00,0.59,26.72,0.0000,0.0000
2022-07-27 20:12,0.81,nan,0.00,0.59,26.72,0.0000,0.0000
2022-07-27 20:14,0.81,nan,0.00,0.59,26.72,0.0000,0.0000
2022-07-27 20:16,0.81,nan,0.00,0.59,26.71,0.0000,0.0000
2022-07-27 20:18,0.81,nan,0.00,0.59,26.71,0.0000,0.0000
2022-07-27 20:20,0.81,0.17,0.00,0.59,26.71,0.0000,0.0000
2022-07-27 20:22,0.81,nan,0.00,0.59,26.71,0.0000,0.0000
2022-07-27 20:24,0.81,nan,0.00,0.59,26.70,0.0000,0.0000
2022-07-27 20:26,0.81,nan,0.00,0.59,26.70,0.0000,0.0000
2022-07-27 20:28,0.80,nan,0.00,0.59,26.70,0.0000,0.0000
2022-07-27 20:30,0.80,0.16,0.00,0.59,26.69,0.0000,0.0000
2022-07-27 20:32,0.80,nan,0.00,0.59,26.69,0.0000,0.0000
2022-07-27 20:34,0.80,nan,0.00,0.59,26.69,0.0000,0.0000
2022-07-27 20:36,0.80,nan,0.00,0.59,26.68,0.0000,0.0000
2022-07-27 20:38,0.80,nan,0.00,0.59,26.68,0.0000,0.0000
2022-07-27 20:40,0.80,0.16,0.00,0.59,26.68,0.0000,0.0000
2022-07-27 20:42,0.80,nan,0.00,0.59,26.68,0.0000,0.0000
2022-07-27 20:44,0.80,nan,0.00,0.59,26.67,0.0000,0.0000
2022-07-27 20:46,0.80,nan,0.00,0.59,26.67,0.0000,0.0000
2022-07-27 20:48,0.80,nan,0.00,0.59,26.67,0.0000,0.0000
2022-07-27 20:50,0.80,0.16,0.00,0.59,26.66,0.0000,0.0000
2022-07-27 20:52,0.79,nan,0.00,0.59,26.66,0.0000,0.0000
2022-07-27 20:54,0.79,nan,0.00,0.59,26.66,0.0000,0.0000
2022-07-27 20:56,0.79,nan,0.00,0.59,26.66,0.0000,0.0000
2022-07-27 20:58,0.79,nan,0.00,0.59,26.65,0.0000,0.0000
2022-07-27 21:00,0.79,0.16,0.00,0.59,26.65,0.0000,0.0000
2022-07-27 21:02,0.79,nan,0.00,0.59,26.65,0.0000,0.0000
2022-07-27 21:04,0.79,nan,0.00,0.59,26.64,0.0000,0.0000
2022-07-27 21:06,0.79,nan,0.00,0.59,26.64,0.0000,0.0000
2022-07-27 21:08,0.79,nan,0.00,0.59,26.64,0.0000,0.0000
2022-07-27 21:10,0.79,0.16,0.00,0.59,26.64,0.0000,0.0000
2022-07-27 21:12,0.79,nan,0.00,0.59,26.63,0.0000,0.0000
2022-07-27 21:14,0.79,nan,0.00,0.59,26.63,0.0000,0.0000
2022-07-27 21:16,0.79,nan,0.00,0.59,26.63,0.0000,0.0000
2022-07-27 21:18,0.78,nan,0.00,0.59,26.62,0.0000,0.0000
2022-07-27 21:20,0.78,0.16,0.00,0.59,26.62,0.0000,0.0000
2022-07-27 21:22,0.78,nan,0.00,0.59,26.62,0.0000,0.0000
2022-07-27 21:24,0.78,nan,0.00,0.59,26.62,0.0000,0.0000
2022-07-27 21:26,0.78,nan,0.00,0.59,26.61,0.0000,0.0000
2022-07-27 21:28,0.78,nan,0.00,0.59,26.61,0.0000,0.0000
2022-07-27 21:30,0.78,0.15,0.00,0.59,26.61,0.0000,0.0000
2022-07-27 21:32,0.78,nan,0.00,0.59,26.60,0.0000,0.0000
2022-07-27 21:34,0.78,nan,0.00,0.59,26.60,0.0000,0.0000
2022-07-27 21:36,0.78,nan,0.00,0.59,26.60,0.0000,0.0000
2022-07-27 21:38,0.78,nan,0.00,0.59,26.60,0.0000,0.0000
2022-07-27 21:40,0.78,0.15,0.00,0.59,26.59,0.0000,0.0000
2022-07-27 21:42,0.78,nan,0.00,0.59,26.59,0.0000,0.0000
2022-07-27 21:44,0.77,nan,0.00,0.59,26.59,0.0000,0.0000
2022-07-27 21:46,0.77,nan,0.00,0.59,26.58,0.0000,0.0000
2022-07-27 21:48,0.77,nan,0.00,0.59,26.58,0.0000,0.0000
2022-07-27 21:50,0.77,0.15,0.00,0.59,26.58,0.0000,0.0000
2022-07-27 21:52,0.77,nan,0.00,0.59,26.58,0.0000,0.0000
2022-07-27 21:54,0.77,nan,0.00,0.59,26.57,0.0000,0.0000
2022-07-27 21:56,0.77,nan,0.00,0.59,26.57,0.0000,0.0000
2022-07-27 21:58,0.77,nan,0.00,0.59,26.57,0.0000,0.0000
2022-07-27 22:00,0.77,0.15,0.00,0.59,26.56,0.0000,0.0000
2022-07-27 22:02,0.77,nan,0.00,0.59,26.56,0.0000,0.0000
2022-07-27 22:04,0.77,nan,0.00,0.59,26.56,0.0000,0.0000
2022-07-27 22:06,0.77,nan,0.00,0.59,26.55,0.0000,0.0000
2022-07-27 22:08,0.77,nan,0.00,0.59,26.55,0.0000,0.0000
2022-07-27 22:10,0.77,0.15,0.00,0.59,26.55,0.0000,0.0000
2022-07-27 22:12,0.76,nan,0.00,0.59,26.55,0.0000,0.0000
2022-07-27 22:14,0.76,nan,0.00,0.59,26.54,0.0000,0.0000
2022-07-27 22:16,0.76,nan,0.00,0.59,26.54,0.0000,0.0000
2022-07-27 22:18,0.76,nan,0.00,0.59,26.54,0.0000,0.0000
2022-07-27 22:20,0.76,0.15,0.00,0.59,26.53,0.0000,0.0000
2022-07-27 22:22,0.76,nan,0.00,0.59,26.53,0.0000,0.0000
2022-07-27 22:24,0.76,nan,0.00,0.59,26.53,0.0000,0.0000
2022-07-27 22:26,0.76,nan,0.00,0.59,26.53,0.0000,0.0000
2022-07-27 22:28,0.76,nan,0.00,0.59,26.52,0.0000,0.0000
2022-07-27 22:30,0.76,0.15,0.00,0.59,26.52,0.0000,0.0000
2022-07-27 22:32,0.76,nan,0.00,0.59,26.52,0.0000,0.0000
2022-07-27 22:34,0.76,nan,0.00,0.59,26.51,0.0000,0.0000
2022-07-27 22:36,0.76,nan,0.00,0.59,26.51,0.0000,0.0000
2022-07-27 22:38,0.76,nan,0.00,0.59,26.51,0.0000,0.0000
2022-07-27 22:40,0.75,0.14,0.00,0.59,26.51,0.0000,0.0000
2022-07-27 22:42,0.75,nan,0.00,0.59,26.50,0.0000,0.0000
2022-07-27 22:44,0.75,nan,0.00,0.59,26.50,0.0000,0.0000
2022-07-27 22:46,0.75,nan,0.00,0.59,26.50,0.0000,0.0000
2022-07-27 22:48,0.75,nan,0.00,0.59,26.49,0.0000,0.0000
2022-07-27 22:50,0.75,0.14,0.00,0.59,26.49,0.0000,0.0000
2022-07-27 22:52,0.75,nan,0.00,0.59,26.49,0.0000,0.0000
2022-07-27 22:54,0.75,nan,0.00,0.59,26.49,0.0000,0.0000
2022-07-27 22:56,0.75,nan,0.37,0.59,26.48,0.0006,0.0003
2022-07-27 22:58,0.75,nan,0.15,0.59,26.48,0.0000,0.0000
2022-07-27 23:00,0.75,0.14,0.00,0.59,26.48,0.0000,0.0000
2022-07-27 23:02,0.75,nan,0.00,0.59,26.48,0.0000,0.0000
2022-07-27 23:04,0.75,nan,0.00,0.59,26.47,0.0000,0.0000
2022-07-27 23:06,0.75,nan,0.10,0.59,26.47,0.0000,0.0000
2022-07-27 23:08,0.75,nan,0.60,0.59,26.47,0.0241,0.0129
2022-07-27 23:10,0.75,0.14,0.00,0.59,26.47,0.0000,0.0000
2022-07-27 23:12,0.74,nan,0.00,0.59,26.47,0.0000,0.0000
2022-07-27 23:14,0.74,nan,0.00,0.59,26.46,0.0000,0.0000
2022-07-27 23:16,0.74,nan,0.00,0.59,26.46,0.0000,0.0000
2022-07-27 23:18,0.74,nan,0.00,0.59,26.46,0.0000,0.0000
2022-07-27 23:20,0.74,0.14,0.00,0.59,26.46,0.0000,0.0000
2022-07-27 23:22,0.74,nan,0.00,0.59,26.45,0.0000,0.0000
2022-07-27 23:24,0.74,nan,2.32,0.59,26.47,0.1531,0.0723
2022-07-27 23:26,0.75,nan,7.17,0.59,26.54,0.6099,0.2169
2022-07-27 23:28,0.75,nan,10.05,0.59,26.63,0.9700,0.2176
